1	0
2	0
3	0
4	0
5	0
6	0
7	31
8	61
9	228
10	451
11	119
12	0
13	133
14	57
15	163
16	236
17	157
18	142
19	76
20	50
21	236
22	57
23	106
24	86
25	133
26	186
27	236
28	360
29	76
30	89
31	103
32	100
33	31
34	70
35	193
36	31
37	10
38	10
39	14
40	0
41	0
42	19
43	2
44	0
45	6
46	0
47	0
48	2
49	2
50	6
51	3
52	24
53	2
54	2
55	68
56	278
57	296
58	268
59	384
60	228
61	213
62	174
63	110
64	199
65	186
66	316
67	296
68	228
69	123
70	157
71	146
72	423
73	278
74	114
75	142
76	193
77	93
78	236
79	110
80	466
81	163
82	157
83	93
84	7
85	48
86	3
87	0
88	18
89	244
90	206
91	451
92	244
93	72
94	199
95	15
96	36
97	119
98	512
99	296
100	546
101	157
102	152
103	152
104	251
105	174
106	123
107	396
108	244
109	174
110	338
111	251
112	146
113	907
114	338
115	157
116	306
117	251
118	23
119	119
120	278
121	360
122	199
123	451
124	268
125	119
126	61
127	57
128	41
129	128
130	68
131	110
132	259
133	186
134	372
135	213
136	206
137	137
138	137
139	220
140	546
141	349
142	114
143	436
144	496
145	174
146	128
147	268
148	372
149	372
150	66
151	86
152	306
153	621
154	423
155	662
156	220
157	349
158	0
159	496
160	349
161	546
162	705
163	423
164	157
165	259
166	306
167	436
168	287
169	199
170	409
171	451
172	103
173	186
174	50
175	54
176	79
177	199
178	228
179	349
180	228
181	110
182	31
183	45
184	26
185	0
186	7
187	18
188	0
189	103
190	360
191	83
192	103
193	268
194	268
195	174
196	236
197	106
198	152
199	110
200	228
201	186
202	372
203	146
204	66
205	79
206	61
207	220
208	384
209	72
210	110
211	199
212	316
213	17
214	186
215	157
216	68
217	7
218	316
219	100
220	213
221	61
222	79
223	114
224	34
225	18
226	27
227	0
228	0
229	268
230	152
231	86
232	100
233	163
234	186
235	466
236	137
237	180
238	23
239	52
240	228
241	564
242	396
243	278
244	213
245	114
246	228
247	372
248	228
249	338
250	278
251	142
252	48
253	89
254	133
255	142
256	106
257	52
258	110
259	206
260	436
261	296
262	338
263	146
264	236
265	146
266	163
267	146
268	169
269	89
270	6
271	23
272	22
273	103
274	83
275	106
276	83
277	119
278	68
279	142
280	146
281	180
