Scale	'-25.000000	'-24.700000	'-24.400000	'-24.100000	'-23.800000	'-23.500000	'-23.200000	'-22.900000	'-22.600000	'-22.300000	'-22.000000	'-21.700000	'-21.400000	'-21.100000	'-20.800000	'-20.500000	'-20.200000	'-19.900000	'-19.600000	'-19.300000	'-19.000000	'-18.700000	'-18.400000	'-18.100000	'-17.800000	'-17.500000	'-17.200000	'-16.900000	'-16.600000	'-16.300000	'-16.000000	'-15.700000	'-15.400000	'-15.100000	'-14.800000	'-14.500000	'-14.200000	'-13.900000	'-13.600000	'-13.300000	'-13.000000	'-12.700000	'-12.400000	'-12.100000	'-11.800000	'-11.500000	'-11.200000	'-10.900000	'-10.600000	'-10.300000	'-10.000000	'-9.700000	'-9.400000	'-9.100000	'-8.800000	'-8.500000	'-8.200000	'-7.900000	'-7.600000	'-7.300000	'-7.000000	'-6.700000	'-6.400000	'-6.100000	'-5.800000	'-5.500000	'-5.200000	'-4.900000	'-4.600000	'-4.300000	'-4.000000	'-3.700000	'-3.400000	'-3.100000	'-2.800000	'-2.500000	'-2.200000	'-1.900000	'-1.600000	'-1.300000	'-1.000000	'-0.700000	'-0.400000	'-0.100000	'0.200000	'0.500000	'0.800000	'1.100000	'1.400000	'1.700000	'2.000000	'2.300000	'2.600000	'2.900000	'3.200000	'3.500000	'3.800000	'4.100000	'4.400000	'4.700000	'5.000000	'5.300000	'5.600000	'5.900000	'6.200000	'6.500000	'6.800000	'7.100000	'7.400000	'7.700000	'8.000000	'8.300000	'8.600000	'8.900000	'9.200000	'9.500000	'9.800000	'10.100000	'10.400000	'10.700000	'11.000000	'11.300000	'11.600000	'11.900000	'12.200000	'12.500000	'12.800000	'13.100000	'13.400000	'13.700000	'14.000000	'14.300000	'14.600000	'14.900000	'15.200000	'15.500000	'15.800000	'16.100000	'16.400000	'16.700000	'17.000000	'17.300000	'17.600000	'17.900000	'18.200000	'18.500000	'18.800000	'19.100000	'19.400000	'19.700000	'20.000000	'20.300000	'20.600000	'20.900000	'21.200000	'21.500000	'21.800000	'22.100000	'22.400000	'22.700000	'23.000000	'23.300000	'23.600000	'23.900000	'24.200000	'24.500000	'24.800000	
-0.602060	19.356165	19.126694	18.897240	18.667805	18.438387	18.208988	17.979608	17.750247	17.520906	17.291584	17.062282	16.833000	16.603739	16.374499	16.145281	15.916084	15.686910	15.457758	15.228630	14.999526	14.770447	14.541392	14.312363	14.083361	13.854386	13.625439	13.396522	13.167634	12.938778	12.709954	12.481164	12.252408	12.023689	11.795009	11.566368	11.337768	11.109213	10.880703	10.652242	10.423832	10.195476	9.967178	9.738939	9.510765	9.282660	9.054627	8.826672	8.598799	8.371016	8.143327	7.915739	7.688262	7.460901	7.233667	7.006570	6.779620	6.552830	6.326214	6.099785	5.873561	5.647562	5.421807	5.196322	4.971134	4.746274	4.521779	4.297692	4.074063	3.850950	3.628423	3.406564	3.185471	2.965262	2.746076	2.528080	2.311474	2.096490	1.883406	1.672538	1.464251	1.258953	1.057086	0.859122	0.665535	0.476786	0.293286	0.115367	-0.650043	-0.222965	-0.383330	-0.538028	-0.687362	-0.831730	-0.971593	-1.107444	-1.239777	-1.369070	-1.495766	-1.620264	-1.742918	-1.864034	-1.983874	-2.102658	-2.220573	-2.337772	-2.454382	-2.570510	-2.686242	-2.801648	-2.916788	-3.031707	-3.146446	-3.261037	-3.375506	-3.489873	-3.604158	-3.718373	-3.832532	-3.946644	-4.060717	-4.174757	-4.288771	-4.402762	-4.516735	-4.630692	-4.744637	-4.858571	-4.972496	-5.086413	-5.200324	-5.314230	-5.428132	-5.542030	-5.655925	-5.769818	-5.883708	-5.997597	-6.111484	-6.225370	-6.339255	-6.453138	-6.567022	-6.680904	-6.794786	-6.908668	-7.022549	-7.136430	-7.250311	-7.364191	-7.478072	-7.591952	-7.705832	-7.819712	-7.933592	-8.047471	-8.161351	-8.275231	-8.389110	-8.502990	-8.616869	-8.730749	-8.844628	-8.958508	-9.072387	-9.186266	-9.300146	-9.414025	
-0.903090	30.338184	29.977774	29.617380	29.257000	28.896636	28.536289	28.175959	27.815647	27.455352	27.095077	26.734821	26.374585	26.014370	25.654177	25.294006	24.933859	24.573736	24.213638	23.853566	23.493521	23.133504	22.773517	22.413560	22.053635	21.693743	21.333886	20.974064	20.614280	20.254536	19.894832	19.535171	19.175555	18.815986	18.456466	18.096998	17.737585	17.378229	17.018934	16.659702	16.300539	15.941447	15.582432	15.223498	14.864651	14.505897	14.147243	13.788696	13.430265	13.071961	12.713792	12.355773	11.997917	11.640239	11.282759	10.925495	10.568473	10.211718	9.855261	9.499137	9.143386	8.788053	8.433189	8.078854	7.725113	7.372042	7.019726	6.668258	6.317746	5.968307	5.620071	5.273183	4.927800	4.584095	4.242260	3.902507	3.565074	3.230235	2.898319	2.569725	2.244964	1.924701	1.609814	1.301458	1.001116	0.710615	0.432042	0.167544	-0.987421	-0.312529	-0.526838	-0.724936	-0.908687	-1.080445	-1.242643	-1.397503	-1.546890	-1.692277	-1.834781	-1.975230	-2.114219	-2.252177	-2.389408	-2.526127	-2.662484	-2.798587	-2.934510	-3.070306	-3.206012	-3.341655	-3.477253	-3.612819	-3.748363	-3.883890	-4.019407	-4.154915	-4.290417	-4.425915	-4.561410	-4.696904	-4.832395	-4.967886	-5.103376	-5.238865	-5.374354	-5.509843	-5.645331	-5.780820	-5.916308	-6.051796	-6.187284	-6.322772	-6.458260	-6.593748	-6.729236	-6.864724	-7.000212	-7.135700	-7.271188	-7.406676	-7.542164	-7.677652	-7.813140	-7.948628	-8.084116	-8.219604	-8.355092	-8.490580	-8.626068	-8.761556	-8.897044	-9.032532	-9.168020	-9.303508	-9.438996	-9.574484	-9.709972	-9.845460	-9.980948	-10.116436	-10.251924	-10.387412	-10.522900	-10.658388	-10.793876	-10.929364	-11.064852	-11.200340	
-1.204120	38.992717	38.529124	38.065581	37.602087	37.138645	36.675254	36.211917	35.748635	35.285408	34.822238	34.359127	33.896076	33.433086	32.970158	32.507296	32.044498	31.581769	31.119109	30.656520	30.194003	29.731562	29.269197	28.806912	28.344707	27.882586	27.420550	26.958603	26.496747	26.034984	25.573318	25.111752	24.650288	24.188930	23.727683	23.266549	22.805532	22.344639	21.883872	21.423237	20.962739	20.502386	20.042182	19.582134	19.122252	18.662542	18.203014	17.743679	17.284547	16.825630	16.366944	15.908502	15.450322	14.992424	14.534829	14.077562	13.620650	13.164124	12.708019	12.252375	11.797239	11.342660	10.888697	10.435417	9.982894	9.531214	9.080471	8.630774	8.182244	7.735016	7.289240	6.845083	6.402726	5.962368	5.524223	5.088522	4.655510	4.225457	3.798654	3.375437	2.956214	2.541510	2.132059	1.728932	1.333720	0.948762	0.577334	0.223630	-1.398315	-0.412762	-0.689594	-0.939273	-1.165468	-1.373178	-1.567387	-1.752253	-1.930882	-2.105439	-2.277372	-2.447625	-2.616804	-2.785296	-2.953350	-3.121121	-3.288712	-3.456185	-3.623582	-3.790930	-3.958246	-4.125541	-4.292823	-4.460095	-4.627361	-4.794624	-4.961884	-5.129142	-5.296399	-5.463656	-5.630912	-5.798167	-5.965422	-6.132677	-6.299933	-6.467188	-6.634442	-6.801697	-6.968952	-7.136207	-7.303462	-7.470717	-7.637972	-7.805227	-7.972482	-8.139736	-8.306991	-8.474246	-8.641501	-8.808756	-8.976011	-9.143266	-9.310520	-9.477775	-9.645030	-9.812285	-9.979540	-10.146795	-10.314050	-10.481304	-10.648559	-10.815814	-10.983069	-11.150324	-11.317579	-11.484834	-11.652088	-11.819343	-11.986598	-12.153853	-12.321108	-12.488363	-12.655618	-12.822872	-12.990127	-13.157382	-13.324637	-13.491892	-13.659147	-13.826402	
-1.505150	48.029181	47.458137	46.887178	46.316306	45.745522	45.174830	44.604231	44.033728	43.463323	42.893019	42.322817	41.752722	41.182734	40.612858	40.043095	39.473449	38.903922	38.334517	37.765238	37.196088	36.627070	36.058187	35.489442	34.920840	34.352383	33.784077	33.215923	32.647927	32.080093	31.512426	30.944928	30.377606	29.810464	29.243507	28.676742	28.110172	27.543804	26.977645	26.411701	25.845979	25.280487	24.715232	24.150222	23.585468	23.020979	22.456764	21.892837	21.329208	20.765891	20.202901	19.640253	19.077965	18.516056	17.954547	17.393461	16.832822	16.272661	15.713006	15.153894	14.595363	14.037457	13.480223	12.923716	12.367999	11.813139	11.259217	10.706321	10.154554	9.604034	9.054893	8.507288	7.961396	7.417423	6.875608	6.336224	5.799589	5.266068	4.736083	4.210120	3.688756	3.172688	2.662808	2.160339	1.667081	1.185812	0.720836	0.278437	-1.840895	-0.506842	-0.837765	-1.128209	-1.385556	-1.619071	-1.836919	-2.045040	-2.247308	-2.446105	-2.642852	-2.838385	-3.033199	-3.227582	-3.421705	-3.615672	-3.809544	-4.003358	-4.197135	-4.390890	-4.584632	-4.778365	-4.972092	-5.165817	-5.359539	-5.553260	-5.746980	-5.940699	-6.134418	-6.328137	-6.521856	-6.715574	-6.909293	-7.103012	-7.296730	-7.490449	-7.684167	-7.877886	-8.071604	-8.265323	-8.459041	-8.652760	-8.846478	-9.040197	-9.233915	-9.427634	-9.621352	-9.815071	-10.008789	-10.202508	-10.396226	-10.589945	-10.783663	-10.977382	-11.171100	-11.364819	-11.558537	-11.752256	-11.945974	-12.139693	-12.333411	-12.527130	-12.720848	-12.914567	-13.108285	-13.302004	-13.495722	-13.689441	-13.883159	-14.076878	-14.270596	-14.464315	-14.658033	-14.851752	-15.045470	-15.239189	-15.432907	-15.626626	-15.820344	-16.014063	
-1.806180	58.574272	57.878602	57.183009	56.487496	55.792066	55.096721	54.401465	53.706301	53.011232	52.316260	51.621390	50.926624	50.231967	49.537422	48.842994	48.148685	47.454501	46.760445	46.066522	45.372738	44.679096	43.985601	43.292260	42.599077	41.906058	41.213209	40.520535	39.828044	39.135741	38.443633	37.751728	37.060032	36.368554	35.677300	34.986280	34.295501	33.604972	32.914704	32.224704	31.534984	30.845553	30.156423	29.467605	28.779111	28.090954	27.403147	26.715704	26.028640	25.341970	24.655711	23.969882	23.284500	22.599587	21.915164	21.231255	20.547885	19.865082	19.182877	18.501302	17.820393	17.140192	16.460743	15.782095	15.104304	14.427432	13.751551	13.076741	12.403093	11.730715	11.059729	10.390279	9.722537	9.056704	8.393028	7.731805	7.073405	6.418286	5.767030	5.120376	4.479282	3.845001	3.219198	2.604121	2.002846	1.419608	0.860104	0.331463	-2.321968	-0.604740	-1.005361	-1.364869	-1.691208	-1.993056	-2.277807	-2.550946	-2.816248	-3.076226	-3.332535	-3.586270	-3.838169	-4.088732	-4.338309	-4.587148	-4.835426	-5.083276	-5.330794	-5.578054	-5.825112	-6.072010	-6.318783	-6.565455	-6.812047	-7.058575	-7.305053	-7.551490	-7.797894	-8.044272	-8.290628	-8.536967	-8.783293	-9.029607	-9.275913	-9.522211	-9.768503	-10.014791	-10.261075	-10.507355	-10.753634	-10.999910	-11.246184	-11.492457	-11.738729	-11.985001	-12.231271	-12.477541	-12.723810	-12.970080	-13.216348	-13.462617	-13.708885	-13.955153	-14.201421	-14.447689	-14.693957	-14.940225	-15.186493	-15.432760	-15.679028	-15.925295	-16.171563	-16.417831	-16.664098	-16.910366	-17.156633	-17.402901	-17.649168	-17.895436	-18.141703	-18.387971	-18.634238	-18.880506	-19.126773	-19.373040	-19.619308	-19.865575	-20.111843	-20.358110	
-2.107210	78.535399	77.593439	76.651497	75.709574	74.767671	73.825789	72.883929	71.942091	71.000278	70.058490	69.116729	68.174995	67.233290	66.291615	65.349972	64.408362	63.466786	62.525247	61.583746	60.642285	59.700865	58.759489	57.818157	56.876874	55.935640	54.994458	54.053330	53.112258	52.171246	51.230296	50.289410	49.348591	48.407844	47.467169	46.526572	45.586056	44.645623	43.705279	42.765027	41.824871	40.884817	39.944869	39.005033	38.065314	37.125720	36.186258	35.246935	34.307761	33.368747	32.429905	31.491249	30.552797	29.614568	28.676590	27.738892	26.801514	25.864505	24.927927	23.991860	23.056406	22.121700	21.187916	20.255280	19.324091	18.394736	17.467720	16.543693	15.623480	14.708108	13.798820	12.897059	12.004412	11.122503	10.252834	9.396612	8.554609	7.727113	6.914009	6.114962	5.329691	4.558276	3.801522	3.061399	2.341630	1.648349	0.990413	0.378254	-2.765541	-0.681714	-1.134035	-1.547644	-1.933583	-2.300516	-2.654438	-2.999283	-3.337611	-3.671107	-4.000907	-4.327802	-4.652358	-4.974990	-5.296011	-5.615665	-5.934145	-6.251603	-6.568168	-6.883944	-7.199021	-7.513474	-7.827368	-8.140759	-8.453697	-8.766225	-9.078380	-9.390198	-9.701707	-10.012935	-10.323905	-10.634640	-10.945158	-11.255478	-11.565615	-11.875584	-12.185399	-12.495070	-12.804610	-13.114028	-13.423333	-13.732534	-14.041639	-14.350655	-14.659588	-14.968444	-15.277229	-15.585948	-15.894606	-16.203207	-16.511755	-16.820255	-17.128709	-17.437120	-17.745492	-18.053828	-18.362130	-18.670400	-18.978641	-19.286855	-19.595043	-19.903208	-20.211350	-20.519473	-20.827576	-21.135661	-21.443730	-21.751784	-22.059824	-22.367850	-22.675864	-22.983866	-23.291858	-23.599839	-23.907812	-24.215776	-24.523731	-24.831680	-25.139621	-25.447556	
-2.408240	96.952042	95.788731	94.625426	93.462130	92.298841	91.135562	89.972291	88.809031	87.645782	86.482544	85.319319	84.156108	82.992911	81.829730	80.666565	79.503418	78.340291	77.177185	76.014101	74.851041	73.688007	72.525001	71.362025	70.199081	69.036172	67.873301	66.710469	65.547681	64.384940	63.222249	62.059612	60.897033	59.734518	58.572069	57.409694	56.247398	55.085186	53.923066	52.761044	51.599128	50.437327	49.275650	48.114106	46.952706	45.791461	44.630385	43.469489	42.308790	41.148302	39.988044	38.828034	37.668292	36.508843	35.349711	34.190925	33.032516	31.874522	30.716983	29.559948	28.403475	27.247632	26.092505	24.938199	23.784849	22.632629	21.481770	20.332584	19.185498	18.041100	16.900219	15.764019	14.634135	13.512831	12.403158	11.309009	10.234954	9.185687	8.165127	7.175520	6.217127	5.288821	4.389355	3.518807	2.679883	1.878821	1.125168	0.429057	-3.319959	-0.777765	-1.302622	-1.791446	-2.255059	-2.701224	-3.135107	-3.560078	-3.978354	-4.391421	-4.800304	-5.205732	-5.608237	-6.008221	-6.405996	-6.801811	-7.195871	-7.588349	-7.979392	-8.369132	-8.757683	-9.145147	-9.531618	-9.917180	-10.301910	-10.685878	-11.069149	-11.451781	-11.833829	-12.215343	-12.596367	-12.976944	-13.357112	-13.736905	-14.116356	-14.495495	-14.874347	-15.252938	-15.631291	-16.009425	-16.387360	-16.765112	-17.142698	-17.520132	-17.897427	-18.274595	-18.651646	-19.028592	-19.405441	-19.782201	-20.158880	-20.535485	-20.912022	-21.288497	-21.664916	-22.041284	-22.417603	-22.793880	-23.170117	-23.546318	-23.922486	-24.298623	-24.674733	-25.050817	-25.426879	-25.802919	-26.178939	-26.554942	-26.930929	-27.306900	-27.682858	-28.058804	-28.434738	-28.810661	-29.186575	-29.562480	-29.938377	-30.314267	-30.690150	-31.066027	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	

