Scale	'-25.000000	'-24.700000	'-24.400000	'-24.100000	'-23.800000	'-23.500000	'-23.200000	'-22.900000	'-22.600000	'-22.300000	'-22.000000	'-21.700000	'-21.400000	'-21.100000	'-20.800000	'-20.500000	'-20.200000	'-19.900000	'-19.600000	'-19.300000	'-19.000000	'-18.700000	'-18.400000	'-18.100000	'-17.800000	'-17.500000	'-17.200000	'-16.900000	'-16.600000	'-16.300000	'-16.000000	'-15.700000	'-15.400000	'-15.100000	'-14.800000	'-14.500000	'-14.200000	'-13.900000	'-13.600000	'-13.300000	'-13.000000	'-12.700000	'-12.400000	'-12.100000	'-11.800000	'-11.500000	'-11.200000	'-10.900000	'-10.600000	'-10.300000	'-10.000000	'-9.700000	'-9.400000	'-9.100000	'-8.800000	'-8.500000	'-8.200000	'-7.900000	'-7.600000	'-7.300000	'-7.000000	'-6.700000	'-6.400000	'-6.100000	'-5.800000	'-5.500000	'-5.200000	'-4.900000	'-4.600000	'-4.300000	'-4.000000	'-3.700000	'-3.400000	'-3.100000	'-2.800000	'-2.500000	'-2.200000	'-1.900000	'-1.600000	'-1.300000	'-1.000000	'-0.700000	'-0.400000	'-0.100000	'0.200000	'0.500000	'0.800000	'1.100000	'1.400000	'1.700000	'2.000000	'2.300000	'2.600000	'2.900000	'3.200000	'3.500000	'3.800000	'4.100000	'4.400000	'4.700000	'5.000000	'5.300000	'5.600000	'5.900000	'6.200000	'6.500000	'6.800000	'7.100000	'7.400000	'7.700000	'8.000000	'8.300000	'8.600000	'8.900000	'9.200000	'9.500000	'9.800000	'10.100000	'10.400000	'10.700000	'11.000000	'11.300000	'11.600000	'11.900000	'12.200000	'12.500000	'12.800000	'13.100000	'13.400000	'13.700000	'14.000000	'14.300000	'14.600000	'14.900000	'15.200000	'15.500000	'15.800000	'16.100000	'16.400000	'16.700000	'17.000000	'17.300000	'17.600000	'17.900000	'18.200000	'18.500000	'18.800000	'19.100000	'19.400000	'19.700000	'20.000000	'20.300000	'20.600000	'20.900000	'21.200000	'21.500000	'21.800000	'22.100000	'22.400000	'22.700000	'23.000000	'23.300000	'23.600000	'23.900000	'24.200000	'24.500000	'24.800000	
-0.602060	16.566583	16.368997	16.171455	15.973959	15.776510	15.579111	15.381765	15.184473	14.987238	14.790062	14.592949	14.395900	14.198919	14.002009	13.805173	13.608413	13.411734	13.215139	13.018631	12.822214	12.625892	12.429669	12.233548	12.037535	11.841633	11.645847	11.450181	11.254641	11.059230	10.863955	10.668820	10.473830	10.278991	10.084308	9.889787	9.695434	9.501253	9.307251	9.113435	8.919809	8.726380	8.533153	8.340136	8.147333	7.954751	7.762397	7.570275	7.378392	7.186754	6.995366	6.804234	6.613363	6.422760	6.232428	6.042373	5.852599	5.663112	5.473915	5.285011	5.096406	4.908102	4.720101	4.532408	4.345023	4.157949	3.971188	3.784740	3.598607	3.412789	3.227285	3.042096	2.857221	2.672658	2.488407	2.304465	2.120829	1.937499	1.754470	1.571739	1.389303	1.207159	1.025301	0.843727	0.662431	0.481409	0.300655	0.120166	-0.689687	-0.240041	-0.419770	-0.599256	-0.778505	-0.957522	-1.136313	-1.314884	-1.493239	-1.671386	-1.849328	-2.027072	-2.204624	-2.381988	-2.559169	-2.736174	-2.913007	-3.089673	-3.266177	-3.442525	-3.618720	-3.794768	-3.970672	-4.146437	-4.322069	-4.497569	-4.672944	-4.848196	-5.023329	-5.198347	-5.373254	-5.548053	-5.722747	-5.897340	-6.071834	-6.246233	-6.420539	-6.594756	-6.768885	-6.942929	-7.116892	-7.290775	-7.464580	-7.638311	-7.811968	-7.985554	-8.159071	-8.332521	-8.505906	-8.679227	-8.852487	-9.025686	-9.198826	-9.371909	-9.544936	-9.717909	-9.890829	-10.063697	-10.236515	-10.409283	-10.582003	-10.754677	-10.927304	-11.099886	-11.272425	-11.444920	-11.617373	-11.789786	-11.962157	-12.134490	-12.306784	-12.479040	-12.651259	-12.823441	-12.995588	-13.167700	-13.339777	-13.511821	-13.683832	-13.855810	
-0.903090	24.417538	24.130018	23.842545	23.555118	23.267741	22.980414	22.693139	22.405918	22.118753	21.831646	21.544598	21.257613	20.970691	20.683836	20.397048	20.110332	19.823689	19.537121	19.250631	18.964223	18.677898	18.391659	18.105510	17.819453	17.533492	17.247629	16.961868	16.676212	16.390666	16.105231	15.819913	15.534715	15.249640	14.964694	14.679879	14.395201	14.110663	13.826269	13.542026	13.257936	12.974005	12.690239	12.406640	12.123216	11.839970	11.556909	11.274037	10.991360	10.708884	10.426614	10.144556	9.862715	9.581098	9.299711	9.018558	8.737647	8.456983	8.176572	7.896421	7.616535	7.336921	7.057585	6.778532	6.499769	6.221301	5.943135	5.665276	5.387730	5.110502	4.833598	4.557024	4.280785	4.004885	3.729329	3.454123	3.179270	2.904775	2.630642	2.356875	2.083476	1.810451	1.537800	1.265528	0.993636	0.722126	0.451001	0.180262	-1.108612	-0.360055	-0.629631	-0.898819	-1.167619	-1.436030	-1.704055	-1.971694	-2.238949	-2.505821	-2.772312	-3.038425	-3.304162	-3.569526	-3.834521	-4.099150	-4.363416	-4.627323	-4.890876	-5.154079	-5.416936	-5.679451	-5.941631	-6.203479	-6.465002	-6.726203	-6.987089	-7.247665	-7.507936	-7.767908	-8.027588	-8.286979	-8.546089	-8.804924	-9.063488	-9.321787	-9.579828	-9.837617	-10.095158	-10.352458	-10.609523	-10.866358	-11.122968	-11.379360	-11.635539	-11.891509	-12.147277	-12.402848	-12.658227	-12.913419	-13.168429	-13.423262	-13.677923	-13.932417	-14.186748	-14.440921	-14.694940	-14.948809	-15.202534	-15.456118	-15.709565	-15.962879	-16.216064	-16.469125	-16.722063	-16.974884	-17.227591	-17.480187	-17.732675	-17.985059	-18.237342	-18.489526	-18.741616	-18.993613	-19.245521	-19.497342	-19.749079	-20.000735	-20.252312	-20.503813	
-1.204120	32.740859	32.355907	31.971007	31.586163	31.201374	30.816642	30.431970	30.047357	29.662807	29.278321	28.893900	28.509546	28.125262	27.741049	27.356908	26.972843	26.588856	26.204948	25.821122	25.437381	25.053727	24.670163	24.286692	23.903316	23.520039	23.136864	22.753793	22.370832	21.987983	21.605250	21.222637	20.840149	20.457789	20.075563	19.693474	19.311529	18.929732	18.548089	18.166606	17.785288	17.404142	17.023175	16.642393	16.261804	15.881416	15.501235	15.121272	14.741534	14.362030	13.982770	13.603763	13.225021	12.846554	12.468372	12.090488	11.712913	11.335660	10.958741	10.582171	10.205963	9.830130	9.454688	9.079651	8.705034	8.330853	7.957124	7.583862	7.211083	6.838804	6.467041	6.095810	5.725127	5.355007	4.985467	4.616521	4.248185	3.880472	3.513396	3.146969	2.781205	2.416113	2.051704	1.687987	1.324969	0.962658	0.601058	0.240174	-1.582018	-0.479437	-0.838162	-1.196169	-1.553459	-1.910037	-2.265907	-2.621077	-2.975553	-3.329343	-3.682458	-4.034907	-4.386701	-4.737853	-5.088374	-5.438279	-5.787579	-6.136290	-6.484424	-6.831997	-7.179023	-7.525516	-7.871491	-8.216962	-8.561944	-8.906450	-9.250496	-9.594094	-9.937258	-10.280002	-10.622338	-10.964278	-11.305836	-11.647023	-11.987851	-12.328331	-12.668474	-13.008290	-13.347790	-13.686984	-14.025880	-14.364489	-14.702820	-15.040880	-15.378679	-15.716224	-16.053522	-16.390583	-16.727412	-17.064016	-17.400403	-17.736579	-18.072551	-18.408323	-18.743903	-19.079296	-19.414507	-19.749542	-20.084405	-20.419103	-20.753639	-21.088019	-21.422246	-21.756326	-22.090263	-22.424060	-22.757722	-23.091253	-23.424656	-23.757935	-24.091094	-24.424136	-24.757064	-25.089882	-25.422594	-25.755201	-26.087707	-26.420115	-26.752427	-27.084647	
-1.505150	41.168381	40.683725	40.199165	39.714703	39.230341	38.746081	38.261924	37.777873	37.293930	36.810096	36.326375	35.842767	35.359275	34.875901	34.392648	33.909518	33.426514	32.943637	32.460890	31.978276	31.495798	31.013458	30.531259	30.049204	29.567296	29.085538	28.603933	28.122485	27.641196	27.160071	26.679112	26.198324	25.717710	25.237274	24.757021	24.276955	23.797080	23.317401	22.837923	22.358651	21.879591	21.400748	20.922128	20.443737	19.965582	19.487671	19.010009	18.532606	18.055470	17.578609	17.102033	16.625752	16.149777	15.674119	15.198791	14.723805	14.249175	13.774917	13.301047	12.827582	12.354540	11.881941	11.409806	10.938159	10.467022	9.996422	9.526387	9.056944	8.588126	8.119965	7.652495	7.185752	6.719774	6.254601	5.790274	5.326833	4.864323	4.402787	3.942269	3.482814	3.024464	2.567262	2.111249	1.656465	1.202946	0.750724	0.299830	-2.114100	-0.597881	-1.044662	-1.490045	-1.934027	-2.376608	-2.817796	-3.257605	-3.696052	-4.133161	-4.568960	-5.003481	-5.436761	-5.868838	-6.299754	-6.729553	-7.158279	-7.585978	-8.012696	-8.438480	-8.863375	-9.287425	-9.710675	-10.133168	-10.554943	-10.976041	-11.396500	-11.816355	-12.235640	-12.654388	-13.072629	-13.490393	-13.907706	-14.324593	-14.741079	-15.157186	-15.572934	-15.988345	-16.403435	-16.818221	-17.232721	-17.646949	-18.060919	-18.474644	-18.888136	-19.301406	-19.714466	-20.127326	-20.539994	-20.952480	-21.364792	-21.776937	-22.188924	-22.600758	-23.012446	-23.423994	-23.835409	-24.246695	-24.657857	-25.068900	-25.479830	-25.890649	-26.301362	-26.711974	-27.122487	-27.532905	-27.943231	-28.353469	-28.763622	-29.173691	-29.583681	-29.993593	-30.403430	-30.813194	-31.222888	-31.632513	-32.042072	-32.451567	-32.860999	-33.270370	
-1.806180	57.629876	56.938320	56.246763	55.555206	54.863650	54.172094	53.480538	52.788983	52.097428	51.405874	50.714321	50.022768	49.331216	48.639664	47.948114	47.256565	46.565018	45.873472	45.181927	44.490385	43.798846	43.107309	42.415775	41.724245	41.032720	40.341199	39.649684	38.958176	38.266675	37.575183	36.883702	36.192232	35.500777	34.809337	34.117917	33.426518	32.735145	32.043802	31.352494	30.661227	29.970009	29.278847	28.587752	27.896737	27.205815	26.515004	25.824324	25.133801	24.443465	23.753352	23.063506	22.373982	21.684843	20.996169	20.308056	19.620622	18.934009	18.248391	17.563978	16.881023	16.199831	15.520763	14.844245	14.170767	13.500890	12.835232	12.174457	11.519252	10.870286	10.228174	9.593430	8.966424	8.347355	7.736244	7.132938	6.537145	5.948468	5.366450	4.790614	4.220492	3.655646	3.095680	2.540243	1.989028	1.441765	0.898216	0.358168	-2.696277	-0.712191	-1.242856	-1.770734	-2.295986	-2.818768	-3.339233	-3.857530	-4.373802	-4.888187	-5.400818	-5.911821	-6.421314	-6.929409	-7.436210	-7.941815	-8.446314	-8.949788	-9.452316	-9.953965	-10.454801	-10.954882	-11.454261	-11.952986	-12.451103	-12.948651	-13.445667	-13.942184	-14.438234	-14.933843	-15.429039	-15.923843	-16.418278	-16.912363	-17.406117	-17.899556	-18.392695	-18.885550	-19.378132	-19.870455	-20.362530	-20.854369	-21.345979	-21.837373	-22.328557	-22.819541	-23.310332	-23.800937	-24.291365	-24.781621	-25.271711	-25.761642	-26.251419	-26.741048	-27.230534	-27.719881	-28.209095	-28.698180	-29.187140	-29.675980	-30.164703	-30.653313	-31.141813	-31.630209	-32.118501	-32.606695	-33.094792	-33.582796	-34.070711	-34.558537	-35.046279	-35.533939	-36.021519	-36.509021	-36.996449	-37.483804	-37.971087	-38.458303	-38.945451	-39.432535	
-2.107210	71.454432	70.597162	69.739902	68.882653	68.025414	67.168188	66.310975	65.453775	64.596590	63.739420	62.882267	62.025131	61.168014	60.310917	59.453842	58.596789	57.739760	56.882757	56.025781	55.168835	54.311920	53.455038	52.598192	51.741384	50.884616	50.027891	49.171213	48.314584	47.458008	46.601488	45.745028	44.888632	44.032306	43.176053	42.319880	41.463791	40.607794	39.751894	38.896100	38.040418	37.184858	36.329429	35.474141	34.619007	33.764037	32.909247	32.054651	31.200267	30.346114	29.492213	28.638587	27.785265	26.932278	26.079660	25.227454	24.375707	23.524477	22.673829	21.823844	20.974620	20.126276	19.278963	18.432866	17.588225	16.745347	15.904628	15.066588	14.231902	13.401447	12.576348	11.758014	10.948152	10.148721	9.361802	8.589371	7.833002	7.093576	6.371125	5.664859	4.973383	4.294992	3.627948	2.970666	2.321813	1.680321	1.045364	0.416313	-3.345698	-0.825886	-1.439702	-2.049012	-2.654035	-3.254973	-3.852020	-4.445365	-5.035197	-5.621701	-6.205063	-6.785466	-7.363091	-7.938112	-8.510698	-9.081012	-9.649209	-10.215434	-10.779826	-11.342514	-11.903618	-12.463249	-13.021513	-13.578504	-14.134311	-14.689015	-15.242691	-15.795409	-16.347232	-16.898217	-17.448418	-17.997884	-18.546661	-19.094790	-19.642309	-20.189253	-20.735655	-21.281545	-21.826951	-22.371898	-22.916410	-23.460509	-24.004216	-24.547550	-25.090529	-25.633168	-26.175485	-26.717492	-27.259205	-27.800636	-28.341796	-28.882697	-29.423350	-29.963765	-30.503951	-31.043917	-31.583673	-32.123225	-32.662582	-33.201751	-33.740739	-34.279552	-34.818197	-35.356680	-35.895007	-36.433182	-36.971213	-37.509102	-38.046856	-38.584479	-39.121975	-39.659348	-40.196603	-40.733744	-41.270775	-41.807698	-42.344518	-42.881238	-43.417861	-43.954390	
-2.408240	88.153636	87.096475	86.039344	84.982246	83.925182	82.868153	81.811163	80.754212	79.697303	78.640438	77.583620	76.526851	75.470133	74.413470	73.356864	72.300319	71.243837	70.187422	69.131078	68.074808	67.018615	65.962505	64.906481	63.850548	62.794710	61.738973	60.683341	59.627820	58.572415	57.517132	56.461978	55.406958	54.352080	53.297349	52.242774	51.188361	50.134120	49.080056	48.026180	46.972499	45.919023	44.865761	43.812723	42.759919	41.707360	40.655056	39.603019	38.551261	37.499795	36.448633	35.397790	34.347280	33.297118	32.247322	31.197909	30.148900	29.100317	28.052184	27.004529	25.957385	24.910790	23.864789	22.819438	21.774807	20.730985	19.688087	18.646272	17.605755	16.566848	15.530004	14.495907	13.465606	12.440729	11.423793	10.418604	9.430603	8.466787	7.534643	6.639878	5.784035	4.963914	4.173336	3.405634	2.655253	1.918181	1.191720	0.474096	-4.066733	-0.939058	-1.636068	-2.327433	-3.013604	-3.694985	-4.371949	-5.044843	-5.713990	-6.379693	-7.042233	-7.701873	-8.358854	-9.013399	-9.665712	-10.315981	-10.964379	-11.611061	-12.256169	-12.899835	-13.542176	-14.183299	-14.823301	-15.462272	-16.100290	-16.737430	-17.373757	-18.009331	-18.644207	-19.278435	-19.912060	-20.545124	-21.177664	-21.809714	-22.441306	-23.072468	-23.703227	-24.333608	-24.963631	-25.593318	-26.222687	-26.851756	-27.480540	-28.109055	-28.737313	-29.365327	-29.993109	-30.620671	-31.248021	-31.875169	-32.502125	-33.128895	-33.755489	-34.381912	-35.008172	-35.634275	-36.260227	-36.886032	-37.511697	-38.137226	-38.762624	-39.387896	-40.013044	-40.638073	-41.262987	-41.887790	-42.512483	-43.137072	-43.761557	-44.385943	-45.010232	-45.634427	-46.258529	-46.882542	-47.506467	-48.130307	-48.754063	-49.377738	-50.001333	-50.624850	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	

