Scale	'-25.000000	'-24.700000	'-24.400000	'-24.100000	'-23.800000	'-23.500000	'-23.200000	'-22.900000	'-22.600000	'-22.300000	'-22.000000	'-21.700000	'-21.400000	'-21.100000	'-20.800000	'-20.500000	'-20.200000	'-19.900000	'-19.600000	'-19.300000	'-19.000000	'-18.700000	'-18.400000	'-18.100000	'-17.800000	'-17.500000	'-17.200000	'-16.900000	'-16.600000	'-16.300000	'-16.000000	'-15.700000	'-15.400000	'-15.100000	'-14.800000	'-14.500000	'-14.200000	'-13.900000	'-13.600000	'-13.300000	'-13.000000	'-12.700000	'-12.400000	'-12.100000	'-11.800000	'-11.500000	'-11.200000	'-10.900000	'-10.600000	'-10.300000	'-10.000000	'-9.700000	'-9.400000	'-9.100000	'-8.800000	'-8.500000	'-8.200000	'-7.900000	'-7.600000	'-7.300000	'-7.000000	'-6.700000	'-6.400000	'-6.100000	'-5.800000	'-5.500000	'-5.200000	'-4.900000	'-4.600000	'-4.300000	'-4.000000	'-3.700000	'-3.400000	'-3.100000	'-2.800000	'-2.500000	'-2.200000	'-1.900000	'-1.600000	'-1.300000	'-1.000000	'-0.700000	'-0.400000	'-0.100000	'0.200000	'0.500000	'0.800000	'1.100000	'1.400000	'1.700000	'2.000000	'2.300000	'2.600000	'2.900000	'3.200000	'3.500000	'3.800000	'4.100000	'4.400000	'4.700000	'5.000000	'5.300000	'5.600000	'5.900000	'6.200000	'6.500000	'6.800000	'7.100000	'7.400000	'7.700000	'8.000000	'8.300000	'8.600000	'8.900000	'9.200000	'9.500000	'9.800000	'10.100000	'10.400000	'10.700000	'11.000000	'11.300000	'11.600000	'11.900000	'12.200000	'12.500000	'12.800000	'13.100000	'13.400000	'13.700000	'14.000000	'14.300000	'14.600000	'14.900000	'15.200000	'15.500000	'15.800000	'16.100000	'16.400000	'16.700000	'17.000000	'17.300000	'17.600000	'17.900000	'18.200000	'18.500000	'18.800000	'19.100000	'19.400000	'19.700000	'20.000000	'20.300000	'20.600000	'20.900000	'21.200000	'21.500000	'21.800000	'22.100000	'22.400000	'22.700000	'23.000000	'23.300000	'23.600000	'23.900000	'24.200000	'24.500000	'24.800000	
-0.602060	18.871804	18.645574	18.419357	18.193156	17.966971	17.740803	17.514653	17.288522	17.062413	16.836326	16.610263	16.384225	16.158215	15.932235	15.706285	15.480369	15.254489	15.028647	14.802846	14.577089	14.351378	14.125717	13.900109	13.674557	13.449066	13.223640	12.998283	12.772998	12.547792	12.322670	12.097636	11.872696	11.647857	11.423125	11.198507	10.974010	10.749641	10.525408	10.301320	10.077385	9.853613	9.630013	9.406595	9.183370	8.960349	8.737543	8.514965	8.292626	8.070540	7.848721	7.627181	7.405936	7.185002	6.964393	6.744126	6.524218	6.304688	6.085553	5.866834	5.648551	5.430727	5.213385	4.996552	4.780255	4.564525	4.349397	4.134909	3.921104	3.708029	3.495742	3.284305	3.073790	2.864282	2.655876	2.448680	2.242820	2.038436	1.835686	1.634744	1.435802	1.239067	1.044757	0.853097	0.664311	0.478619	0.296221	0.117290	-0.665650	-0.229659	-0.397543	-0.561699	-0.722194	-0.879148	-1.032724	-1.183124	-1.330574	-1.475318	-1.617607	-1.757692	-1.895814	-2.032203	-2.167071	-2.300614	-2.433008	-2.564408	-2.694955	-2.824770	-2.953958	-3.082611	-3.210809	-3.338620	-3.466101	-3.593303	-3.720267	-3.847030	-3.973623	-4.100072	-4.226398	-4.352621	-4.478756	-4.604817	-4.730815	-4.856759	-4.982659	-5.108520	-5.234349	-5.360150	-5.485928	-5.611687	-5.737429	-5.863157	-5.988872	-6.114578	-6.240275	-6.365964	-6.491648	-6.617326	-6.742999	-6.868669	-6.994336	-7.120000	-7.245661	-7.371321	-7.496979	-7.622636	-7.748291	-7.873945	-7.999599	-8.125251	-8.250904	-8.376555	-8.502206	-8.627857	-8.753507	-8.879158	-9.004808	-9.130457	-9.256107	-9.381756	-9.507405	-9.633055	-9.758704	-9.884353	-10.010002	-10.135651	-10.261299	-10.386948	
-0.903090	28.541437	28.202469	27.863505	27.524545	27.185589	26.846638	26.507691	26.168749	25.829813	25.490881	25.151956	24.813036	24.474123	24.135217	23.796318	23.457427	23.118544	22.779670	22.440806	22.101952	21.763110	21.424279	21.085462	20.746659	20.407871	20.069100	19.730347	19.391614	19.052903	18.714216	18.375554	18.036921	17.698319	17.359751	17.021220	16.682731	16.344286	16.005891	15.667550	15.329270	14.991055	14.652913	14.314851	13.976878	13.639003	13.301235	12.963587	12.626070	12.288699	11.951489	11.614457	11.277622	10.941006	10.604633	10.268528	9.932721	9.597246	9.262137	8.927438	8.593192	8.259452	7.926274	7.593724	7.261873	6.930802	6.600601	6.271374	5.943235	5.616312	5.290749	4.966707	4.644365	4.323922	4.005594	3.689621	3.376257	3.065774	2.758455	2.454588	2.154458	1.858337	1.566471	1.279072	0.996300	0.718257	0.444982	0.176442	-1.072809	-0.346888	-0.602052	-0.853206	-1.100635	-1.344636	-1.585516	-1.823573	-2.059098	-2.292362	-2.523617	-2.753094	-2.981002	-3.207527	-3.432834	-3.657071	-3.880367	-4.102834	-4.324574	-4.545672	-4.766204	-4.986237	-5.205828	-5.425029	-5.643883	-5.862430	-6.080703	-6.298732	-6.516544	-6.734161	-6.951603	-7.168890	-7.386037	-7.603057	-7.819963	-8.036767	-8.253478	-8.470105	-8.686656	-8.903138	-9.119557	-9.335919	-9.552229	-9.768491	-9.984709	-10.200888	-10.417031	-10.633139	-10.849217	-11.065267	-11.281290	-11.497290	-11.713267	-11.929223	-12.145161	-12.361080	-12.576983	-12.792870	-13.008744	-13.224603	-13.440450	-13.656286	-13.872110	-14.087923	-14.303727	-14.519522	-14.735308	-14.951085	-15.166855	-15.382617	-15.598371	-15.814119	-16.029861	-16.245596	-16.461325	-16.677048	-16.892765	-17.108477	-17.324184	-17.539886	
-1.204120	39.786891	39.310558	38.834264	38.358010	37.881798	37.405632	36.929512	36.453441	35.977422	35.501458	35.025550	34.549703	34.073918	33.598200	33.122551	32.646976	32.171478	31.696061	31.220729	30.745487	30.270340	29.795293	29.320351	28.845519	28.370804	27.896211	27.421748	26.947421	26.473237	25.999205	25.525332	25.051627	24.578099	24.104757	23.631611	23.158673	22.685952	22.213460	21.741210	21.269214	20.797486	20.326039	19.854888	19.384048	18.913535	18.443365	17.973556	17.504125	17.035092	16.566476	16.098296	15.630574	15.163332	14.696593	14.230380	13.764718	13.299634	12.835155	12.371311	11.908134	11.445658	10.983920	10.522963	10.062834	9.603588	9.145289	8.688010	8.231844	7.776900	7.323314	6.871254	6.420930	5.972604	5.526602	5.083332	4.643291	4.207086	3.775433	3.349158	2.929177	2.516449	2.111914	1.716400	1.330532	0.954643	0.588732	0.232459	-1.501400	-0.453866	-0.785675	-1.111176	-1.431276	-1.746794	-2.058442	-2.366828	-2.672454	-2.975737	-3.277016	-3.576569	-3.874624	-4.171367	-4.466956	-4.761521	-5.055172	-5.348004	-5.640099	-5.931527	-6.222351	-6.512627	-6.802404	-7.091725	-7.380631	-7.669156	-7.957333	-8.245191	-8.532756	-8.820052	-9.107101	-9.393923	-9.680534	-9.966952	-10.253192	-10.539266	-10.825187	-11.110966	-11.396613	-11.682138	-11.967548	-12.252852	-12.538056	-12.823166	-13.108189	-13.393129	-13.677992	-13.962782	-14.247502	-14.532157	-14.816749	-15.101282	-15.385758	-15.670181	-15.954551	-16.238872	-16.523146	-16.807374	-17.091557	-17.375698	-17.659798	-17.943858	-18.227879	-18.511862	-18.795808	-19.079719	-19.363595	-19.647437	-19.931245	-20.215021	-20.498765	-20.782477	-21.066159	-21.349810	-21.633432	-21.917025	-22.200588	-22.484123	-22.767631	-23.051110	
-1.505150	48.507509	47.929629	47.351821	46.774090	46.196438	45.618869	45.041386	44.463993	43.886694	43.309492	42.732392	42.155398	41.578514	41.001745	40.425096	39.848572	39.272178	38.695920	38.119803	37.543833	36.968016	36.392359	35.816869	35.241551	34.666413	34.091463	33.516707	32.942154	32.367812	31.793689	31.219794	30.646135	30.072722	29.499564	28.926670	28.354051	27.781716	27.209677	26.637944	26.066528	25.495440	24.924692	24.354297	23.784266	23.214613	22.645350	22.076491	21.508050	20.940042	20.372481	19.805383	19.238764	18.672642	18.107033	17.541957	16.977432	16.413480	15.850122	15.287381	14.725283	14.163853	13.603120	13.043116	12.483873	11.925431	11.367829	10.811115	10.255342	9.700571	9.146874	8.594338	8.043068	7.493196	6.944892	6.398377	5.853945	5.311992	4.773059	4.237887	3.707479	3.183184	2.666752	2.160360	1.666519	1.187835	0.726587	0.284230	-1.928177	-0.544067	-0.933033	-1.308402	-1.672739	-2.028346	-2.377118	-2.720532	-3.059700	-3.395441	-3.728355	-4.058879	-4.387338	-4.713974	-5.038975	-5.362486	-5.684626	-6.005495	-6.325177	-6.643747	-6.961272	-7.277813	-7.593427	-7.908168	-8.222086	-8.535228	-8.847642	-9.159370	-9.470453	-9.780933	-10.090845	-10.400228	-10.709114	-11.017536	-11.325527	-11.633113	-11.940324	-12.247185	-12.553720	-12.859954	-13.165906	-13.471598	-13.777048	-14.082274	-14.387293	-14.692119	-14.996768	-15.301252	-15.605583	-15.909774	-16.213835	-16.517775	-16.821604	-17.125331	-17.428962	-17.732506	-18.035969	-18.339357	-18.642677	-18.945932	-19.249129	-19.552271	-19.855364	-20.158410	-20.461413	-20.764377	-21.067304	-21.370198	-21.673060	-21.975894	-22.278701	-22.581484	-22.884244	-23.186984	-23.489704	-23.792406	-24.095092	-24.397762	-24.700419	-25.003062	
-1.806180	117.194286	115.787955	114.381624	112.975292	111.568961	110.162629	108.756298	107.349966	105.943635	104.537303	103.130972	101.724641	100.318309	98.911978	97.505646	96.099315	94.692983	93.286652	91.880321	90.473989	89.067658	87.661326	86.254995	84.848663	83.442332	82.036000	80.629669	79.223338	77.817006	76.410675	75.004343	73.598012	72.191680	70.785349	69.379018	67.972686	66.566355	65.160023	63.753692	62.347360	60.941029	59.534697	58.128366	56.722035	55.315703	53.909372	52.503040	51.096709	49.690377	48.284046	46.877715	45.471383	44.065052	42.658720	41.252389	39.846057	38.439726	37.033395	35.627063	34.220732	32.814400	31.408069	30.001737	28.595406	27.189074	25.782743	24.376412	22.970080	21.563749	20.157417	18.751086	17.344754	15.938423	14.532092	13.125762	11.719438	10.313150	8.907065	7.502160	6.104114	4.744194	3.546601	2.669659	2.007744	1.416946	0.859474	0.332839	-2.356205	-0.621796	-1.053546	-1.461634	-1.851892	-2.229289	-2.597568	-2.959354	-3.316421	-3.669955	-4.020750	-4.369347	-4.716124	-5.061353	-5.405237	-5.747930	-6.089556	-6.430217	-6.769997	-7.108970	-7.447198	-7.784738	-8.121641	-8.457952	-8.793713	-9.128960	-9.463731	-9.798055	-10.131963	-10.465482	-10.798637	-11.131453	-11.463949	-11.796147	-12.128065	-12.459721	-12.791130	-13.122308	-13.453267	-13.784022	-14.114584	-14.444964	-14.775172	-15.105217	-15.435110	-15.764857	-16.094467	-16.423947	-16.753304	-17.082543	-17.411671	-17.740692	-18.069613	-18.398438	-18.727170	-19.055816	-19.384377	-19.712858	-20.041263	-20.369594	-20.697856	-21.026049	-21.354178	-21.682245	-22.010252	-22.338202	-22.666096	-22.993937	-23.321727	-23.649468	-23.977161	-24.304808	-24.632411	-24.959971	-25.287490	-25.614968	-25.942409	-26.269811	-26.597178	-26.924510	
-2.107210	117.194286	115.787955	114.381624	112.975292	111.568961	110.162629	108.756298	107.349966	105.943635	104.537303	103.130972	101.724641	100.318309	98.911978	97.505646	96.099315	94.692983	93.286652	91.880321	90.473989	89.067658	87.661326	86.254995	84.848663	83.442332	82.036000	80.629669	79.223338	77.817006	76.410675	75.004343	73.598012	72.191680	70.785349	69.379018	67.972686	66.566355	65.160023	63.753692	62.347360	60.941029	59.534697	58.128366	56.722035	55.315703	53.909372	52.503040	51.096709	49.690377	48.284046	46.877715	45.471383	44.065052	42.658720	41.252389	39.846057	38.439726	37.033395	35.627063	34.220732	32.814400	31.408069	30.001737	28.595406	27.189074	25.782743	24.376412	22.970080	21.563749	20.157417	18.751086	17.344755	15.938426	14.532103	13.125805	11.719611	10.313858	8.909985	7.514212	6.152048	4.904551	3.885271	3.065940	2.336806	1.649307	0.996675	0.383858	-2.856359	-0.708208	-1.193850	-1.650178	-2.085762	-2.507216	-2.919068	-3.324252	-3.724636	-4.121423	-4.515411	-4.907149	-5.297030	-5.685350	-6.072335	-6.458166	-6.842988	-7.226921	-7.610066	-7.992506	-8.374312	-8.755544	-9.136254	-9.516484	-9.896272	-10.275651	-10.654650	-11.033292	-11.411600	-11.789592	-12.167284	-12.544692	-12.921830	-13.298709	-13.675340	-14.051734	-14.427899	-14.803845	-15.179578	-15.555107	-15.930439	-16.305580	-16.680536	-17.055314	-17.429918	-17.804356	-18.178631	-18.552748	-18.926713	-19.300531	-19.674205	-20.047740	-20.421141	-20.794410	-21.167553	-21.540574	-21.913474	-22.286260	-22.658933	-23.031497	-23.403957	-23.776313	-24.148571	-24.520732	-24.892801	-25.264778	-25.636669	-26.008474	-26.380197	-26.751840	-27.123405	-27.494895	-27.866313	-28.237660	-28.608939	-28.980152	-29.351300	-29.722386	-30.093412	-30.464379	
-2.408240	117.194286	115.787955	114.381624	112.975292	111.568961	110.162629	108.756298	107.349966	105.943635	104.537303	103.130972	101.724641	100.318309	98.911978	97.505646	96.099315	94.692983	93.286652	91.880321	90.473989	89.067658	87.661326	86.254995	84.848663	83.442332	82.036000	80.629669	79.223338	77.817006	76.410675	75.004343	73.598012	72.191680	70.785349	69.379018	67.972686	66.566355	65.160023	63.753692	62.347360	60.941029	59.534697	58.128366	56.722035	55.315703	53.909372	52.503040	51.096709	49.690377	48.284046	46.877715	45.471383	44.065052	42.658720	41.252389	39.846057	38.439726	37.033395	35.627063	34.220732	32.814401	31.408070	30.001740	28.595411	27.189083	25.782759	24.376441	22.970133	21.563846	20.157598	18.751425	17.345399	15.939673	14.534583	13.130901	11.730505	10.338168	8.966154	7.643458	6.420938	5.339259	4.381354	3.500486	2.667047	1.872974	1.122988	0.427878	-3.293589	-0.768281	-1.278618	-1.748546	-2.191305	-2.616277	-3.029438	-3.434481	-3.833723	-4.228663	-4.620314	-5.009387	-5.396396	-5.781725	-6.165666	-6.548446	-6.930243	-7.311199	-7.691429	-8.071027	-8.450068	-8.828616	-9.206724	-9.584436	-9.961789	-10.338815	-10.715540	-11.091989	-11.468180	-11.844131	-12.219857	-12.595371	-12.970685	-13.345809	-13.720753	-14.095523	-14.470128	-14.844575	-15.218869	-15.593015	-15.967020	-16.340887	-16.714621	-17.088226	-17.461706	-17.835064	-18.208304	-18.581428	-18.954441	-19.327345	-19.700143	-20.072837	-20.445431	-20.817926	-21.190325	-21.562632	-21.934847	-22.306973	-22.679013	-23.050968	-23.422842	-23.794635	-24.166350	-24.537989	-24.909555	-25.281048	-25.652470	-26.023825	-26.395113	-26.766336	-27.137496	-27.508594	-27.879633	-28.250614	-28.621539	-28.992408	-29.363225	-29.733989	-30.104703	-30.475369	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	

