Scale	'-25.000000	'-24.700000	'-24.400000	'-24.100000	'-23.800000	'-23.500000	'-23.200000	'-22.900000	'-22.600000	'-22.300000	'-22.000000	'-21.700000	'-21.400000	'-21.100000	'-20.800000	'-20.500000	'-20.200000	'-19.900000	'-19.600000	'-19.300000	'-19.000000	'-18.700000	'-18.400000	'-18.100000	'-17.800000	'-17.500000	'-17.200000	'-16.900000	'-16.600000	'-16.300000	'-16.000000	'-15.700000	'-15.400000	'-15.100000	'-14.800000	'-14.500000	'-14.200000	'-13.900000	'-13.600000	'-13.300000	'-13.000000	'-12.700000	'-12.400000	'-12.100000	'-11.800000	'-11.500000	'-11.200000	'-10.900000	'-10.600000	'-10.300000	'-10.000000	'-9.700000	'-9.400000	'-9.100000	'-8.800000	'-8.500000	'-8.200000	'-7.900000	'-7.600000	'-7.300000	'-7.000000	'-6.700000	'-6.400000	'-6.100000	'-5.800000	'-5.500000	'-5.200000	'-4.900000	'-4.600000	'-4.300000	'-4.000000	'-3.700000	'-3.400000	'-3.100000	'-2.800000	'-2.500000	'-2.200000	'-1.900000	'-1.600000	'-1.300000	'-1.000000	'-0.700000	'-0.400000	'-0.100000	'0.200000	'0.500000	'0.800000	'1.100000	'1.400000	'1.700000	'2.000000	'2.300000	'2.600000	'2.900000	'3.200000	'3.500000	'3.800000	'4.100000	'4.400000	'4.700000	'5.000000	'5.300000	'5.600000	'5.900000	'6.200000	'6.500000	'6.800000	'7.100000	'7.400000	'7.700000	'8.000000	'8.300000	'8.600000	'8.900000	'9.200000	'9.500000	'9.800000	'10.100000	'10.400000	'10.700000	'11.000000	'11.300000	'11.600000	'11.900000	'12.200000	'12.500000	'12.800000	'13.100000	'13.400000	'13.700000	'14.000000	'14.300000	'14.600000	'14.900000	'15.200000	'15.500000	'15.800000	'16.100000	'16.400000	'16.700000	'17.000000	'17.300000	'17.600000	'17.900000	'18.200000	'18.500000	'18.800000	'19.100000	'19.400000	'19.700000	'20.000000	'20.300000	'20.600000	'20.900000	'21.200000	'21.500000	'21.800000	'22.100000	'22.400000	'22.700000	'23.000000	'23.300000	'23.600000	'23.900000	'24.200000	'24.500000	'24.800000	
-0.602060	16.298101	16.107085	15.916091	15.725117	15.534166	15.343236	15.152330	14.961447	14.770588	14.579754	14.388945	14.198163	14.007407	13.816679	13.625980	13.435309	13.244669	13.054060	12.863483	12.672939	12.482429	12.291954	12.101515	11.911114	11.720751	11.530428	11.340146	11.149907	10.959712	10.769563	10.579461	10.389407	10.199405	10.009455	9.819560	9.629721	9.439942	9.250223	9.060567	8.870978	8.681457	8.492007	8.302631	8.113332	7.924114	7.734979	7.545931	7.356974	7.168111	6.979347	6.790685	6.602131	6.413688	6.225361	6.037156	5.849077	5.661131	5.473321	5.285656	5.098140	4.910780	4.723583	4.536555	4.349704	4.163037	3.976561	3.790284	3.604215	3.418361	3.232732	3.047334	2.862179	2.677273	2.492627	2.308250	2.124151	1.940340	1.756825	1.573616	1.390723	1.208156	1.025922	0.844031	0.662493	0.481315	0.300507	0.120075	-0.688783	-0.239628	-0.418886	-0.597738	-0.776181	-0.954209	-1.131817	-1.309002	-1.485761	-1.662092	-1.837992	-2.013462	-2.188501	-2.363110	-2.537290	-2.711044	-2.884375	-3.057286	-3.229782	-3.401867	-3.573547	-3.744829	-3.915719	-4.086225	-4.256353	-4.426114	-4.595514	-4.764563	-4.933270	-5.101644	-5.269695	-5.437433	-5.604866	-5.772006	-5.938861	-6.105443	-6.271759	-6.437821	-6.603638	-6.769218	-6.934573	-7.099709	-7.264638	-7.429366	-7.593904	-7.758258	-7.922438	-8.086450	-8.250302	-8.414002	-8.577557	-8.740974	-8.904258	-9.067417	-9.230455	-9.393380	-9.556197	-9.718910	-9.881526	-10.044048	-10.206482	-10.368831	-10.531101	-10.693295	-10.855417	-11.017471	-11.179460	-11.341387	-11.503256	-11.665070	-11.826831	-11.988542	-12.150206	-12.311825	-12.473402	-12.634939	-12.796437	-12.957899	-13.119327	-13.280723	
-0.903090	24.510426	24.221258	23.932164	23.643143	23.354199	23.065332	22.776543	22.487835	22.199209	21.910665	21.622207	21.333835	21.045552	20.757358	20.469256	20.181247	19.893333	19.605516	19.317798	19.030180	18.742666	18.455255	18.167952	17.880757	17.593673	17.306703	17.019847	16.733110	16.446493	16.159998	15.873628	15.587387	15.301276	15.015299	14.729457	14.443756	14.158196	13.872783	13.587518	13.302406	13.017451	12.732655	12.448023	12.163559	11.879267	11.595152	11.311217	11.027469	10.743911	10.460549	10.177388	9.894433	9.611692	9.329168	9.046869	8.764801	8.482971	8.201385	7.920051	7.638977	7.358168	7.077635	6.797384	6.517424	6.237764	5.958413	5.679379	5.400671	5.122300	4.844274	4.566604	4.289298	4.012368	3.735823	3.459672	3.183927	2.908596	2.633691	2.359219	2.085192	1.811617	1.538505	1.265864	0.993703	0.722028	0.450848	0.180170	-1.107591	-0.359657	-0.628795	-0.897409	-1.165498	-1.433056	-1.700083	-1.966578	-2.232538	-2.497966	-2.762862	-3.027229	-3.291068	-3.554384	-3.817181	-4.079465	-4.341241	-4.602515	-4.863295	-5.123589	-5.383405	-5.642751	-5.901637	-6.160073	-6.418068	-6.675633	-6.932779	-7.189515	-7.445853	-7.701804	-7.957379	-8.212588	-8.467443	-8.721954	-8.976134	-9.229991	-9.483537	-9.736782	-9.989737	-10.242412	-10.494815	-10.746958	-10.998849	-11.250497	-11.501911	-11.753100	-12.004073	-12.254836	-12.505398	-12.755767	-13.005950	-13.255953	-13.505784	-13.755449	-14.004955	-14.254306	-14.503510	-14.752572	-15.001497	-15.250290	-15.498957	-15.747501	-15.995928	-16.244242	-16.492448	-16.740548	-16.988548	-17.236450	-17.484259	-17.731978	-17.979610	-18.227158	-18.474625	-18.722015	-18.969330	-19.216572	-19.463745	-19.710850	-19.957891	-20.204869	
-1.204120	33.223843	32.830560	32.437332	32.044160	31.651046	31.257992	30.865000	30.472072	30.079211	29.686419	29.293699	28.901052	28.508483	28.115994	27.723588	27.331269	26.939039	26.546903	26.154864	25.762927	25.371095	24.979374	24.587767	24.196281	23.804919	23.413688	23.022594	22.631642	22.240840	21.850194	21.459710	21.069398	20.679264	20.289317	19.899566	19.510019	19.120688	18.731580	18.342709	17.954083	17.565716	17.177618	16.789803	16.402284	16.015073	15.628186	15.241637	14.855441	14.469613	14.084169	13.699126	13.314500	12.930309	12.546570	12.163300	11.780518	11.398242	11.016488	10.635277	10.254624	9.874550	9.495070	9.116202	8.737963	8.360370	7.983438	7.607182	7.231618	6.856758	6.482616	6.109203	5.736532	5.364611	4.993450	4.623058	4.253441	3.884606	3.516560	3.149305	2.782846	2.417187	2.052329	1.688274	1.325024	0.962580	0.600941	0.240108	-1.581147	-0.479142	-0.837560	-1.195174	-1.551984	-1.907993	-2.263200	-2.617606	-2.971213	-3.324022	-3.676033	-4.027248	-4.377668	-4.727296	-5.076134	-5.424183	-5.771448	-6.117931	-6.463637	-6.808570	-7.152736	-7.496142	-7.838794	-8.180700	-8.521870	-8.862314	-9.202041	-9.541064	-9.879394	-10.217046	-10.554034	-10.890372	-11.226076	-11.561163	-11.895648	-12.229550	-12.562886	-12.895674	-13.227932	-13.559679	-13.890933	-14.221713	-14.552037	-14.881924	-15.211391	-15.540457	-15.869138	-16.197453	-16.525418	-16.853049	-17.180362	-17.507373	-17.834097	-18.160548	-18.486740	-18.812687	-19.138400	-19.463893	-19.789178	-20.114265	-20.439166	-20.763890	-21.088447	-21.412848	-21.737099	-22.061211	-22.385190	-22.709045	-23.032783	-23.356409	-23.679931	-24.003355	-24.326687	-24.649931	-24.973093	-25.296177	-25.619189	-25.942132	-26.265011	-26.587829	
-1.505150	42.016046	41.515060	41.014161	40.513354	40.012643	39.512031	39.011523	38.511123	38.010835	37.510666	37.010618	36.510698	36.010912	35.511265	35.011762	34.512411	34.013218	33.514189	33.015333	32.516656	32.018167	31.519873	31.021784	30.523909	30.026256	29.528837	29.031661	28.534739	28.038083	27.541704	27.045615	26.549829	26.054359	25.559219	25.064425	24.569990	24.075933	23.582267	23.089012	22.596185	22.103804	21.611889	21.120458	20.629534	20.139135	19.649285	19.160006	18.671319	18.183248	17.695817	17.209049	16.722969	16.237602	15.752971	15.269102	14.786019	14.303747	13.822309	13.341730	12.862032	12.383239	11.905372	11.428452	10.952500	10.477534	10.003573	9.530632	9.058727	8.587872	8.118079	7.649360	7.181723	6.715177	6.249730	5.785385	5.322149	4.860023	4.399011	3.939113	3.480330	3.022662	2.566109	2.110670	1.656345	1.203132	0.751031	0.300042	-2.116553	-0.598600	-1.046250	-1.492785	-1.938201	-2.382496	-2.825664	-3.267703	-3.708606	-4.148369	-4.586984	-5.024448	-5.460754	-5.895896	-6.329870	-6.762672	-7.194299	-7.624749	-8.054022	-8.482119	-8.909045	-9.334806	-9.759408	-10.182863	-10.605185	-11.026387	-11.446490	-11.865512	-12.283477	-12.700411	-13.116340	-13.531293	-13.945301	-14.358396	-14.770611	-15.181980	-15.592537	-16.002318	-16.411358	-16.819692	-17.227353	-17.634378	-18.040798	-18.446647	-18.851957	-19.256759	-19.661082	-20.064956	-20.468406	-20.871461	-21.274144	-21.676480	-22.078490	-22.480197	-22.881621	-23.282779	-23.683691	-24.084373	-24.484841	-24.885109	-25.285191	-25.685101	-26.084851	-26.484450	-26.883912	-27.283244	-27.682456	-28.081557	-28.480554	-28.879455	-29.278268	-29.676997	-30.075650	-30.474231	-30.872745	-31.271199	-31.669595	-32.067938	-32.466232	-32.864480	
-1.806180	54.138040	53.488388	52.838737	52.189087	51.539438	50.889789	50.240142	49.590496	48.940852	48.291209	47.641568	46.991929	46.342294	45.692661	45.043031	44.393406	43.743785	43.094170	42.444560	41.794958	41.145364	40.495780	39.846207	39.196647	38.547101	37.897573	37.248065	36.598580	35.949122	35.299696	34.650307	34.000960	33.351663	32.702424	32.053253	31.404161	30.755162	30.106270	29.457505	28.808888	28.160443	27.512201	26.864195	26.216467	25.569064	24.922041	24.275463	23.629405	22.983955	22.339214	21.695299	21.052344	20.410502	19.769945	19.130870	18.493489	17.858041	17.224779	16.593973	15.965904	15.340853	14.719097	14.100896	13.486484	12.876058	12.269766	11.667707	11.069920	10.476391	9.887054	9.301797	8.720472	8.142908	7.568919	6.998312	6.430897	5.866495	5.304937	4.746074	4.189770	3.635909	3.084392	2.535133	1.988062	1.443119	0.900256	0.359432	-2.712913	-0.716222	-1.251102	-1.784045	-2.315066	-2.844180	-3.371398	-3.896731	-4.420189	-4.941782	-5.461518	-5.979406	-6.495457	-7.009678	-7.522083	-8.032683	-8.541492	-9.048528	-9.553809	-10.057358	-10.559199	-11.059361	-11.557876	-12.054780	-12.550113	-13.043915	-13.536235	-14.027119	-14.516619	-15.004789	-15.491683	-15.977359	-16.461873	-16.945282	-17.427644	-17.909017	-18.389455	-18.869014	-19.347746	-19.825705	-20.302938	-20.779495	-21.255419	-21.730755	-22.205544	-22.679823	-23.153629	-23.626997	-24.099958	-24.572542	-25.044778	-25.516690	-25.988304	-26.459641	-26.930722	-27.401568	-27.872194	-28.342619	-28.812857	-29.282922	-29.752827	-30.222584	-30.692205	-31.161699	-31.631076	-32.100345	-32.569513	-33.038588	-33.507577	-33.976486	-34.445321	-34.914087	-35.382789	-35.851432	-36.320020	-36.788556	-37.257045	-37.725490	-38.193893	-38.662258	
-2.107210	64.265674	63.498357	62.731068	61.963809	61.196579	60.429380	59.662213	58.895077	58.127974	57.360905	56.593870	55.826870	55.059907	54.292981	53.526093	52.759245	51.992437	51.225671	50.458949	49.692271	48.925640	48.159057	47.392524	46.626044	45.859618	45.093248	44.326939	43.560692	42.794511	42.028399	41.262361	40.496402	39.730525	38.964737	38.199045	37.433454	36.667973	35.902611	35.137378	34.372286	33.607346	32.842574	32.077987	31.313603	30.549445	29.785537	29.021908	28.258592	27.495627	26.733058	25.970935	25.209319	24.448281	23.687901	22.928275	22.169515	21.411751	20.655135	19.899846	19.146090	18.394107	17.644171	16.896597	16.151738	15.409988	14.671774	13.937554	13.207799	12.482981	11.763548	11.049903	10.342376	9.641205	8.946522	8.258343	7.576574	6.901027	6.231434	5.567475	4.908800	4.255053	3.605886	2.960974	2.320025	1.682780	1.049018	0.418554	-3.378882	-0.833057	-1.454417	-2.072913	-2.688594	-3.301489	-3.911615	-4.518975	-5.123563	-5.725365	-6.324365	-6.920543	-7.513881	-8.104364	-8.691982	-9.276733	-9.858623	-10.437673	-11.013913	-11.587387	-12.158154	-12.726284	-13.291861	-13.854980	-14.415745	-14.974268	-15.530667	-16.085064	-16.637584	-17.188351	-17.737487	-18.285112	-18.831342	-19.376289	-19.920058	-20.462748	-21.004453	-21.545260	-22.085249	-22.624494	-23.163065	-23.701024	-24.238427	-24.775327	-25.311773	-25.847806	-26.383466	-26.918788	-27.453805	-27.988545	-28.523035	-29.057298	-29.591356	-30.125228	-30.658932	-31.192482	-31.725895	-32.259181	-32.792353	-33.325422	-33.858396	-34.391285	-34.924096	-35.456836	-35.989512	-36.522129	-37.054693	-37.587207	-38.119677	-38.652107	-39.184499	-39.716858	-40.249186	-40.781485	-41.313758	-41.846008	-42.378236	-42.910445	-43.442635	-43.974808	
-2.408240	80.391331	79.430034	78.468798	77.507626	76.546518	75.585477	74.624505	73.663603	72.702774	71.742018	70.781339	69.820737	68.860216	67.899777	66.939423	65.979155	65.018976	64.058889	63.098894	62.138996	61.179195	60.219496	59.259899	58.300408	57.341026	56.381754	55.422596	54.463554	53.504631	52.545829	51.587152	50.628603	49.670184	48.711898	47.753748	46.795738	45.837870	44.880148	43.922575	42.965154	42.007890	41.050786	40.093845	39.137072	38.180471	37.224047	36.267806	35.311753	34.355894	33.400237	32.444790	31.489563	30.534568	29.579817	28.625327	27.671118	26.717215	25.763648	24.810456	23.857689	22.905409	21.953701	21.002674	20.052476	19.103303	18.155427	17.209218	16.265189	15.324050	14.386779	13.454711	12.529624	11.613802	10.710004	9.821277	8.950546	8.100043	7.270757	6.462204	5.672616	4.899465	4.140037	3.391844	2.652827	1.921395	1.196366	0.476884	-4.112379	-0.947720	-1.653599	-2.355538	-3.053714	-3.748261	-4.439291	-5.126890	-5.811134	-6.492089	-7.169811	-7.844354	-8.515766	-9.184095	-9.849387	-10.511689	-11.171049	-11.827518	-12.481150	-13.132003	-13.780142	-14.425635	-15.068558	-15.708991	-16.347022	-16.982742	-17.616250	-18.247645	-18.877033	-19.504520	-20.130213	-20.754220	-21.376647	-21.997599	-22.617179	-23.235485	-23.852612	-24.468650	-25.083686	-25.697800	-26.311068	-26.923562	-27.535347	-28.146485	-28.757032	-29.367041	-29.976560	-30.585632	-31.194299	-31.802597	-32.410559	-33.018216	-33.625596	-34.232725	-34.839626	-35.446319	-36.052824	-36.659157	-37.265336	-37.871372	-38.477281	-39.083072	-39.688758	-40.294347	-40.899848	-41.505269	-42.110617	-42.715900	-43.321121	-43.926288	-44.531405	-45.136476	-45.741506	-46.346497	-46.951454	-47.556379	-48.161275	-48.766144	-49.370990	-49.975813	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	

