Scale	'-25.000000	'-24.700000	'-24.400000	'-24.100000	'-23.800000	'-23.500000	'-23.200000	'-22.900000	'-22.600000	'-22.300000	'-22.000000	'-21.700000	'-21.400000	'-21.100000	'-20.800000	'-20.500000	'-20.200000	'-19.900000	'-19.600000	'-19.300000	'-19.000000	'-18.700000	'-18.400000	'-18.100000	'-17.800000	'-17.500000	'-17.200000	'-16.900000	'-16.600000	'-16.300000	'-16.000000	'-15.700000	'-15.400000	'-15.100000	'-14.800000	'-14.500000	'-14.200000	'-13.900000	'-13.600000	'-13.300000	'-13.000000	'-12.700000	'-12.400000	'-12.100000	'-11.800000	'-11.500000	'-11.200000	'-10.900000	'-10.600000	'-10.300000	'-10.000000	'-9.700000	'-9.400000	'-9.100000	'-8.800000	'-8.500000	'-8.200000	'-7.900000	'-7.600000	'-7.300000	'-7.000000	'-6.700000	'-6.400000	'-6.100000	'-5.800000	'-5.500000	'-5.200000	'-4.900000	'-4.600000	'-4.300000	'-4.000000	'-3.700000	'-3.400000	'-3.100000	'-2.800000	'-2.500000	'-2.200000	'-1.900000	'-1.600000	'-1.300000	'-1.000000	'-0.700000	'-0.400000	'-0.100000	'0.200000	'0.500000	'0.800000	'1.100000	'1.400000	'1.700000	'2.000000	'2.300000	'2.600000	'2.900000	'3.200000	'3.500000	'3.800000	'4.100000	'4.400000	'4.700000	'5.000000	'5.300000	'5.600000	'5.900000	'6.200000	'6.500000	'6.800000	'7.100000	'7.400000	'7.700000	'8.000000	'8.300000	'8.600000	'8.900000	'9.200000	'9.500000	'9.800000	'10.100000	'10.400000	'10.700000	'11.000000	'11.300000	'11.600000	'11.900000	'12.200000	'12.500000	'12.800000	'13.100000	'13.400000	'13.700000	'14.000000	'14.300000	'14.600000	'14.900000	'15.200000	'15.500000	'15.800000	'16.100000	'16.400000	'16.700000	'17.000000	'17.300000	'17.600000	'17.900000	'18.200000	'18.500000	'18.800000	'19.100000	'19.400000	'19.700000	'20.000000	'20.300000	'20.600000	'20.900000	'21.200000	'21.500000	'21.800000	'22.100000	'22.400000	'22.700000	'23.000000	'23.300000	'23.600000	'23.900000	'24.200000	'24.500000	'24.800000	
-0.602060	16.923692	16.723980	16.524288	16.324617	16.124967	15.925338	15.725732	15.526150	15.326590	15.127056	14.927547	14.728063	14.528607	14.329178	14.129778	13.930408	13.731069	13.531761	13.332487	13.133246	12.934041	12.734873	12.535744	12.336653	12.137605	11.938599	11.739638	11.540724	11.341858	11.143044	10.944282	10.745576	10.546927	10.348339	10.149815	9.951357	9.752969	9.554653	9.356415	9.158257	8.960184	8.762199	8.564309	8.366517	8.168829	7.971251	7.773789	7.576449	7.379238	7.182163	6.985233	6.788456	6.591841	6.395397	6.199135	6.003065	5.807200	5.611551	5.416132	5.220957	5.026041	4.831399	4.637049	4.443008	4.249295	4.055930	3.862934	3.670328	3.478136	3.286381	3.095089	2.904284	2.713994	2.524246	2.335067	2.146487	1.958534	1.771236	1.584624	1.398724	1.213565	1.029175	0.845578	0.662800	0.480864	0.299790	0.119597	-0.685091	-0.238083	-0.415547	-0.592081	-0.767683	-0.942350	-1.116086	-1.288896	-1.460789	-1.631776	-1.801873	-1.971097	-2.139468	-2.307009	-2.473742	-2.639695	-2.804894	-2.969368	-3.133145	-3.296256	-3.458729	-3.620595	-3.781884	-3.942624	-4.102845	-4.262574	-4.421839	-4.580667	-4.739082	-4.897110	-5.054773	-5.212095	-5.369096	-5.525796	-5.682216	-5.838372	-5.994282	-6.149962	-6.305427	-6.460692	-6.615769	-6.770671	-6.925410	-7.079997	-7.234441	-7.388753	-7.542941	-7.697013	-7.850978	-8.004843	-8.158614	-8.312297	-8.465898	-8.619424	-8.772878	-8.926266	-9.079592	-9.232859	-9.386073	-9.539236	-9.692352	-9.845423	-9.998453	-10.151445	-10.304400	-10.457322	-10.610212	-10.763072	-10.915904	-11.068711	-11.221493	-11.374252	-11.526990	-11.679708	-11.832407	-11.985089	-12.137754	-12.290404	-12.443039	-12.595660	
-0.903090	27.105591	26.780599	26.455621	26.130658	25.805710	25.480778	25.155864	24.830969	24.506093	24.181238	23.856405	23.531596	23.206813	22.882056	22.557327	22.232630	21.907964	21.583334	21.258740	20.934186	20.609674	20.285207	19.960788	19.636421	19.312109	18.987856	18.663667	18.339546	18.015498	17.691529	17.367644	17.043851	16.720155	16.396565	16.073089	15.749737	15.426518	15.103443	14.780524	14.457774	14.135208	13.812840	13.490690	13.168774	12.847114	12.525733	12.204655	11.883908	11.563521	11.243526	10.923958	10.604857	10.286265	9.968225	9.650788	9.334007	9.017937	8.702640	8.388181	8.074626	7.762048	7.450522	7.140125	6.830936	6.523035	6.216502	5.911417	5.607858	5.305897	5.005604	4.707040	4.410261	4.115312	3.822231	3.531042	3.241759	2.954387	2.668916	2.385328	2.103595	1.823677	1.545529	1.269097	0.994323	0.721145	0.449497	0.179311	-1.099945	-0.356945	-0.623149	-0.888158	-1.152034	-1.414836	-1.676624	-1.937450	-2.197365	-2.456419	-2.714655	-2.972117	-3.228844	-3.484873	-3.740239	-3.994974	-4.249109	-4.502671	-4.755689	-5.008186	-5.260187	-5.511714	-5.762789	-6.013430	-6.263659	-6.513492	-6.762947	-7.012040	-7.260788	-7.509204	-7.757305	-8.005103	-8.252611	-8.499843	-8.746810	-8.993525	-9.239998	-9.486240	-9.732262	-9.978073	-10.223683	-10.469100	-10.714334	-10.959393	-11.204285	-11.449017	-11.693597	-11.938032	-12.182328	-12.426492	-12.670529	-12.914447	-13.158249	-13.401942	-13.645530	-13.889019	-14.132412	-14.375715	-14.618931	-14.862064	-15.105118	-15.348097	-15.591004	-15.833841	-16.076613	-16.319323	-16.561972	-16.804563	-17.047100	-17.289583	-17.532017	-17.774402	-18.016741	-18.259035	-18.501287	-18.743498	-18.985670	-19.227805	-19.469903	-19.711966	
-1.204120	38.567112	38.104451	37.641799	37.179157	36.716527	36.253909	35.791304	35.328713	34.866137	34.403578	33.941036	33.478514	33.016012	32.553532	32.091077	31.628648	31.166247	30.703876	30.241539	29.779237	29.316974	28.854752	28.392576	27.930448	27.468373	27.006355	26.544399	26.082509	25.620692	25.158953	24.697299	24.235736	23.774272	23.312916	22.851676	22.390561	21.929583	21.468751	21.008080	20.547580	20.087268	19.627159	19.167269	18.707616	18.248221	17.789106	17.330293	16.871808	16.413680	15.955939	15.498618	15.041754	14.585388	14.129564	13.674332	13.219745	12.765865	12.312759	11.860503	11.409182	10.958890	10.509736	10.061841	9.615340	9.170389	8.727161	8.285849	7.846672	7.409869	6.975704	6.544462	6.116445	5.691969	5.271353	4.854911	4.442938	4.035697	3.633400	3.236204	2.844193	2.457376	2.075686	1.698984	1.327070	0.959693	0.596567	0.237385	-1.553102	-0.470406	-0.819632	-1.166129	-1.510164	-1.851976	-2.191785	-2.529787	-2.866156	-3.201048	-3.534601	-3.866935	-4.198158	-4.528366	-4.857643	-5.186063	-5.513695	-5.840596	-6.166821	-6.492418	-6.817428	-7.141892	-7.465843	-7.789315	-8.112335	-8.434930	-8.757124	-9.078939	-9.400394	-9.721508	-10.042298	-10.362780	-10.682967	-11.002874	-11.322511	-11.641891	-11.961023	-12.279918	-12.598585	-12.917031	-13.235266	-13.553296	-13.871128	-14.188768	-14.506224	-14.823500	-15.140602	-15.457535	-15.774304	-16.090914	-16.407369	-16.723674	-17.039831	-17.355846	-17.671722	-17.987462	-18.303069	-18.618548	-18.933901	-19.249131	-19.564242	-19.879235	-20.194115	-20.508883	-20.823542	-21.138094	-21.452543	-21.766890	-22.081138	-22.395290	-22.709346	-23.023311	-23.337184	-23.650970	-23.964669	-24.278285	-24.591817	-24.905270	-25.218643	-25.531940	
-1.505150	46.453967	45.901500	45.349071	44.796682	44.244335	43.692032	43.139773	42.587560	42.035395	41.483281	40.931218	40.379210	39.827257	39.275363	38.723529	38.171759	37.620055	37.068419	36.516854	35.965364	35.413952	34.862621	34.311375	33.760217	33.209152	32.658184	32.107318	31.556557	31.005908	30.455375	29.904964	29.354681	28.804533	28.254526	27.704668	27.154965	26.605426	26.056061	25.506877	24.957886	24.409097	23.860522	23.312173	22.764063	22.216207	21.668620	21.121318	20.574320	20.027644	19.481313	18.935349	18.389778	17.844628	17.299930	16.755719	16.212031	15.668910	15.126402	14.584559	14.043441	13.503113	12.963649	12.425133	11.887659	11.351333	10.816274	10.282618	9.750518	9.220144	8.691690	8.165372	7.641431	7.120134	6.601775	6.086677	5.575189	5.067684	4.564554	4.066206	3.573048	3.085481	2.603883	2.128591	1.659884	1.197968	0.742959	0.294877	-2.054776	-0.580940	-1.009124	-1.431257	-1.847739	-2.259003	-2.665501	-3.067687	-3.466000	-3.860858	-4.252651	-4.641735	-5.028430	-5.413023	-5.795767	-6.176886	-6.556574	-6.935001	-7.312311	-7.688633	-8.064074	-8.438730	-8.812681	-9.185997	-9.558737	-9.930954	-10.302693	-10.673991	-11.044882	-11.415396	-11.785557	-12.155389	-12.524909	-12.894136	-13.263085	-13.631768	-14.000199	-14.368388	-14.736344	-15.104077	-15.471594	-15.838904	-16.206013	-16.572927	-16.939652	-17.306195	-17.672560	-18.038752	-18.404777	-18.770638	-19.136341	-19.501889	-19.867287	-20.232538	-20.597647	-20.962617	-21.327451	-21.692153	-22.056727	-22.421176	-22.785504	-23.149712	-23.513805	-23.877786	-24.241657	-24.605421	-24.969082	-25.332642	-25.696103	-26.059469	-26.422741	-26.785923	-27.149017	-27.512025	-27.874950	-28.237794	-28.600560	-28.963248	-29.325862	-29.688404	
-1.806180	66.062425	65.274800	64.487190	63.699598	62.912022	62.124463	61.336922	60.549399	59.761894	58.974408	58.186940	57.399492	56.612064	55.824656	55.037268	54.249902	53.462558	52.675237	51.887939	51.100665	50.313415	49.526192	48.738995	47.951825	47.164684	46.377573	45.590494	44.803446	44.016433	43.229455	42.442515	41.655614	40.868754	40.081938	39.295168	38.508446	37.721776	36.935160	36.148602	35.362106	34.575676	33.789315	33.003030	32.216825	31.430706	30.644679	29.858752	29.072933	28.287229	27.501650	26.716208	25.930913	25.145779	24.360822	23.576058	22.791507	22.007190	21.223134	20.439369	19.655929	18.872857	18.090204	17.308031	16.526415	15.745450	14.965260	14.186000	13.407878	12.631169	11.856242	11.083601	10.313939	9.548203	8.787690	8.034146	7.289851	6.557651	5.840840	5.142833	4.466610	3.814093	3.185733	2.580544	1.996546	1.431366	0.882719	0.348667	-2.571909	-0.681476	-1.179746	-1.667976	-2.146935	-2.617366	-3.080004	-3.535574	-3.984782	-4.428306	-4.866782	-5.300798	-5.730889	-6.157536	-6.581164	-7.002148	-7.420816	-7.837454	-8.252309	-8.665596	-9.077501	-9.488183	-9.897780	-10.306414	-10.714187	-11.121189	-11.527499	-11.933186	-12.338308	-12.742919	-13.147063	-13.550782	-13.954111	-14.357081	-14.759721	-15.162055	-15.564106	-15.965895	-16.367438	-16.768753	-17.169853	-17.570753	-17.971464	-18.371997	-18.772363	-19.172571	-19.572629	-19.972544	-20.372326	-20.771979	-21.171510	-21.570926	-21.970231	-22.369430	-22.768528	-23.167530	-23.566440	-23.965261	-24.363998	-24.762653	-25.161230	-25.559732	-25.958162	-26.356522	-26.754817	-27.153047	-27.551215	-27.949323	-28.347375	-28.745371	-29.143314	-29.541205	-29.939047	-30.336841	-30.734589	-31.132292	-31.529952	-31.927570	-32.325148	-32.722687	
-2.107210	105.257456	103.994367	102.731277	101.468188	100.205098	98.942009	97.678919	96.415830	95.152740	93.889651	92.626561	91.363472	90.100382	88.837293	87.574204	86.311114	85.048025	83.784935	82.521846	81.258756	79.995667	78.732577	77.469488	76.206398	74.943309	73.680219	72.417130	71.154040	69.890951	68.627861	67.364772	66.101682	64.838593	63.575504	62.312414	61.049325	59.786235	58.523146	57.260056	55.996967	54.733877	53.470788	52.207698	50.944609	49.681519	48.418430	47.155340	45.892251	44.629161	43.366072	42.102982	40.839893	39.576804	38.313714	37.050625	35.787535	34.524446	33.261357	31.998268	30.735179	29.472091	28.209004	26.945918	25.682835	24.419756	23.156685	21.893627	20.630592	19.367599	18.104681	16.841904	15.579391	14.317392	13.056413	11.797518	10.542982	9.297728	8.072235	6.887080	5.774909	4.767941	3.873501	3.072198	2.339513	1.657319	1.013101	0.397684	-3.086656	-0.772052	-1.334726	-1.886178	-2.428148	-2.961934	-3.488539	-4.008777	-4.523323	-5.032755	-5.537573	-6.038219	-6.535081	-7.028508	-7.518809	-8.006264	-8.491123	-8.973612	-9.453933	-9.932270	-10.408790	-10.883642	-11.356963	-11.828877	-12.299495	-12.768919	-13.237243	-13.704550	-14.170918	-14.636418	-15.101114	-15.565064	-16.028324	-16.490942	-16.952964	-17.414433	-17.875386	-18.335860	-18.795887	-19.255497	-19.714720	-20.173580	-20.632101	-21.090307	-21.548217	-22.005852	-22.463228	-22.920363	-23.377272	-23.833970	-24.290469	-24.746783	-25.202923	-25.658900	-26.114724	-26.570406	-27.025953	-27.481374	-27.936677	-28.391869	-28.846958	-29.301949	-29.756848	-30.211662	-30.666395	-31.121052	-31.575638	-32.030158	-32.484615	-32.939013	-33.393356	-33.847647	-34.301889	-34.756086	-35.210240	-35.664353	-36.118429	-36.572469	-37.026475	-37.480450	
-2.408240	131.991243	130.415736	128.840229	127.264721	125.689214	124.113707	122.538200	120.962692	119.387185	117.811678	116.236171	114.660663	113.085156	111.509649	109.934141	108.358634	106.783127	105.207620	103.632112	102.056605	100.481098	98.905590	97.330083	95.754576	94.179069	92.603561	91.028054	89.452547	87.877040	86.301532	84.726025	83.150518	81.575011	79.999503	78.423996	76.848489	75.272982	73.697475	72.121968	70.546461	68.970954	67.395447	65.819940	64.244433	62.668927	61.093421	59.517915	57.942410	56.366905	54.791401	53.215897	51.640395	50.064895	48.489396	46.913900	45.338408	43.762919	42.187436	40.611960	39.036494	37.461039	35.885599	34.310179	32.734786	31.159427	29.584112	28.008858	26.433682	24.858614	23.283693	21.708978	20.134557	18.560567	16.987231	15.414927	13.844320	12.276650	10.714379	9.162796	7.634245	6.158815	4.801091	3.641252	2.685836	1.867881	1.129927	0.440867	-3.578148	-0.851351	-1.470602	-2.077798	-2.675375	-3.264941	-3.847607	-4.424183	-4.995294	-5.561449	-6.123080	-6.680572	-7.234272	-7.784499	-8.331548	-8.875695	-9.417196	-9.956287	-10.493189	-11.028104	-11.561218	-12.092701	-12.622707	-13.151378	-13.678841	-14.205210	-14.730589	-15.255071	-15.778739	-16.301668	-16.823925	-17.345570	-17.866657	-18.387232	-18.907340	-19.427018	-19.946301	-20.465218	-20.983798	-21.502065	-22.020042	-22.537747	-23.055198	-23.572413	-24.089405	-24.606187	-25.122772	-25.639170	-26.155391	-26.671445	-27.187339	-27.703081	-28.218678	-28.734136	-29.249462	-29.764662	-30.279739	-30.794699	-31.309547	-31.824286	-32.338921	-32.853455	-33.367893	-33.882236	-34.396489	-34.910654	-35.424735	-35.938734	-36.452653	-36.966495	-37.480263	-37.993959	-38.507584	-39.021142	-39.534633	-40.048061	-40.561426	-41.074731	-41.587978	-42.101168	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	

