Scale	'-25.000000	'-24.700000	'-24.400000	'-24.100000	'-23.800000	'-23.500000	'-23.200000	'-22.900000	'-22.600000	'-22.300000	'-22.000000	'-21.700000	'-21.400000	'-21.100000	'-20.800000	'-20.500000	'-20.200000	'-19.900000	'-19.600000	'-19.300000	'-19.000000	'-18.700000	'-18.400000	'-18.100000	'-17.800000	'-17.500000	'-17.200000	'-16.900000	'-16.600000	'-16.300000	'-16.000000	'-15.700000	'-15.400000	'-15.100000	'-14.800000	'-14.500000	'-14.200000	'-13.900000	'-13.600000	'-13.300000	'-13.000000	'-12.700000	'-12.400000	'-12.100000	'-11.800000	'-11.500000	'-11.200000	'-10.900000	'-10.600000	'-10.300000	'-10.000000	'-9.700000	'-9.400000	'-9.100000	'-8.800000	'-8.500000	'-8.200000	'-7.900000	'-7.600000	'-7.300000	'-7.000000	'-6.700000	'-6.400000	'-6.100000	'-5.800000	'-5.500000	'-5.200000	'-4.900000	'-4.600000	'-4.300000	'-4.000000	'-3.700000	'-3.400000	'-3.100000	'-2.800000	'-2.500000	'-2.200000	'-1.900000	'-1.600000	'-1.300000	'-1.000000	'-0.700000	'-0.400000	'-0.100000	'0.200000	'0.500000	'0.800000	'1.100000	'1.400000	'1.700000	'2.000000	'2.300000	'2.600000	'2.900000	'3.200000	'3.500000	'3.800000	'4.100000	'4.400000	'4.700000	'5.000000	'5.300000	'5.600000	'5.900000	'6.200000	'6.500000	'6.800000	'7.100000	'7.400000	'7.700000	'8.000000	'8.300000	'8.600000	'8.900000	'9.200000	'9.500000	'9.800000	'10.100000	'10.400000	'10.700000	'11.000000	'11.300000	'11.600000	'11.900000	'12.200000	'12.500000	'12.800000	'13.100000	'13.400000	'13.700000	'14.000000	'14.300000	'14.600000	'14.900000	'15.200000	'15.500000	'15.800000	'16.100000	'16.400000	'16.700000	'17.000000	'17.300000	'17.600000	'17.900000	'18.200000	'18.500000	'18.800000	'19.100000	'19.400000	'19.700000	'20.000000	'20.300000	'20.600000	'20.900000	'21.200000	'21.500000	'21.800000	'22.100000	'22.400000	'22.700000	'23.000000	'23.300000	'23.600000	'23.900000	'24.200000	'24.500000	'24.800000	
-0.602060	16.231912	16.040940	15.850002	15.659098	15.468230	15.277398	15.086604	14.895848	14.705132	14.514457	14.323823	14.133232	13.942686	13.752185	13.561731	13.371325	13.180968	12.990662	12.800409	12.610210	12.420066	12.229979	12.039952	11.849985	11.660080	11.470239	11.280465	11.090759	10.901123	10.711559	10.522070	10.332657	10.143323	9.954070	9.764901	9.575818	9.386824	9.197921	9.009112	8.820399	8.631786	8.443276	8.254871	8.066574	7.878388	7.690317	7.502363	7.314530	7.126822	6.939241	6.751791	6.564475	6.377297	6.190260	6.003369	5.816626	5.630035	5.443600	5.257324	5.071212	4.885266	4.699491	4.513890	4.328467	4.143225	3.958168	3.773299	3.588623	3.404142	3.219859	3.035779	2.851903	2.668237	2.484781	2.301539	2.118515	1.935710	1.753127	1.570768	1.388636	1.206732	1.025059	0.843618	0.662410	0.481438	0.300701	0.120201	-0.689841	-0.240085	-0.419871	-0.599418	-0.778726	-0.957797	-1.136629	-1.315225	-1.493585	-1.671710	-1.849601	-2.027261	-2.204689	-2.381889	-2.558863	-2.735611	-2.912138	-3.088445	-3.264535	-3.440411	-3.616075	-3.791530	-3.966780	-4.141828	-4.316676	-4.491329	-4.665790	-4.840062	-5.014148	-5.188053	-5.361779	-5.535331	-5.708711	-5.881924	-6.054974	-6.227863	-6.400596	-6.573176	-6.745607	-6.917892	-7.090035	-7.262039	-7.433909	-7.605646	-7.777255	-7.948739	-8.120101	-8.291344	-8.462472	-8.633488	-8.804395	-8.975195	-9.145892	-9.316488	-9.486987	-9.657391	-9.827703	-9.997925	-10.168059	-10.338110	-10.508077	-10.677966	-10.847776	-11.017511	-11.187173	-11.356764	-11.526286	-11.695740	-11.865130	-12.034456	-12.203721	-12.372927	-12.542074	-12.711165	-12.880201	-13.049185	-13.218117	-13.386998	-13.555831	-13.724617	
-0.903090	25.481132	25.176403	24.871724	24.567095	24.262520	23.958002	23.653544	23.349150	23.044822	22.740564	22.436381	22.132276	21.828253	21.524317	21.220472	20.916724	20.613076	20.309536	20.006107	19.702796	19.399610	19.096553	18.793634	18.490858	18.188233	17.885767	17.583466	17.281340	16.979397	16.677644	16.376092	16.074749	15.773626	15.472731	15.172075	14.871668	14.571522	14.271647	13.972055	13.672757	13.373765	13.075091	12.776747	12.478746	12.181101	11.883824	11.586929	11.290428	10.994334	10.698662	10.403425	10.108635	9.814308	9.520456	9.227092	8.934231	8.641887	8.350072	8.058801	7.768087	7.477943	7.188385	6.899424	6.611074	6.323351	6.036266	5.749834	5.464069	5.178984	4.894594	4.610912	4.327953	4.045731	3.764260	3.483554	3.203628	2.924495	2.646171	2.368669	2.092002	1.816185	1.541230	1.267149	0.993956	0.721660	0.450271	0.179800	-1.104098	-0.358359	-0.626036	-0.892773	-1.158566	-1.423416	-1.687325	-1.950295	-2.212332	-2.473444	-2.733640	-2.992930	-3.251327	-3.508847	-3.765506	-4.021321	-4.276311	-4.530498	-4.783903	-5.036549	-5.288459	-5.539656	-5.790166	-6.040014	-6.289223	-6.537820	-6.785829	-7.033274	-7.280181	-7.526573	-7.772473	-8.017905	-8.262890	-8.507450	-8.751605	-8.995377	-9.238784	-9.481844	-9.724576	-9.966997	-10.209122	-10.450967	-10.692547	-10.933875	-11.174966	-11.415832	-11.656484	-11.896934	-12.137193	-12.377270	-12.617176	-12.856919	-13.096508	-13.335951	-13.575256	-13.814430	-14.053480	-14.292411	-14.531231	-14.769944	-15.008557	-15.247074	-15.485500	-15.723840	-15.962098	-16.200278	-16.438384	-16.676419	-16.914388	-17.152292	-17.390136	-17.627921	-17.865652	-18.103330	-18.340958	-18.578538	-18.816072	-19.053563	-19.291013	-19.528423	
-1.204120	36.233452	35.802230	35.371012	34.939800	34.508592	34.077389	33.646193	33.215002	32.783818	32.352640	31.921470	31.490307	31.059153	30.628008	30.196873	29.765748	29.334635	28.903534	28.472446	28.041373	27.610315	27.179275	26.748253	26.317252	25.886273	25.455319	25.024392	24.593494	24.162628	23.731799	23.301009	22.870262	22.439563	22.008918	21.578332	21.147811	20.717363	20.286996	19.856719	19.426541	18.996476	18.566535	18.136733	17.707087	17.277614	16.848336	16.419275	15.990458	15.561914	15.133676	14.705781	14.278270	13.851190	13.424591	12.998531	12.573075	12.148291	11.724259	11.301063	10.878796	10.457561	10.037465	9.618626	9.201168	8.785222	8.370923	7.958411	7.547827	7.139311	6.733001	6.329029	5.927518	5.528580	5.132313	4.738799	4.348104	3.960276	3.575342	3.193315	2.814189	2.437945	2.064550	1.693962	1.326129	0.960992	0.598491	0.238560	-1.564712	-0.473863	-0.826490	-1.176819	-1.524919	-1.870858	-2.214707	-2.556534	-2.896412	-3.234410	-3.570602	-3.905061	-4.237859	-4.569073	-4.898775	-5.227039	-5.553939	-5.879547	-6.203933	-6.527166	-6.849314	-7.170441	-7.490609	-7.809877	-8.128302	-8.445937	-8.762833	-9.079038	-9.394597	-9.709552	-10.023943	-10.337805	-10.651174	-10.964081	-11.276556	-11.588626	-11.900318	-12.211655	-12.522659	-12.833350	-13.143748	-13.453870	-13.763733	-14.073351	-14.382740	-14.691911	-15.000877	-15.309650	-15.618240	-15.926656	-16.234909	-16.543007	-16.850957	-17.158768	-17.466446	-17.773997	-18.081429	-18.388747	-18.695956	-19.003061	-19.310068	-19.616980	-19.923803	-20.230539	-20.537194	-20.843770	-21.150270	-21.456699	-21.763059	-22.069354	-22.375585	-22.681755	-22.987867	-23.293924	-23.599927	-23.905878	-24.211780	-24.517635	-24.823444	-25.129209	
-1.505150	45.530169	44.985862	44.441610	43.897417	43.353284	42.809215	42.265211	41.721277	41.177414	40.633627	40.089917	39.546289	39.002747	38.459294	37.915933	37.372670	36.829509	36.286454	35.743509	35.200681	34.657975	34.115395	33.572948	33.030640	32.488478	31.946467	31.404617	30.862933	30.321423	29.780097	29.238963	28.698029	28.157307	27.616805	27.076534	26.536506	25.996733	25.457228	24.918003	24.379074	23.840455	23.302162	22.764212	22.226624	21.689416	21.152611	20.616230	20.080298	19.544840	19.009886	18.475467	17.941615	17.408367	16.875764	16.343851	15.812674	15.282289	14.752755	14.224136	13.696505	13.169941	12.644532	12.120376	11.597577	11.076253	10.556529	10.038543	9.522441	9.008380	8.496526	7.987050	7.480132	6.975953	6.474694	5.976534	5.481648	4.990202	4.502355	4.018253	3.538034	3.061830	2.589770	2.121981	1.658603	1.199789	0.745711	0.296572	-2.073868	-0.585953	-1.018808	-1.445684	-1.866314	-2.280465	-2.687968	-3.088737	-3.482797	-3.870283	-4.251448	-4.626644	-4.996304	-5.360916	-5.720996	-6.077062	-6.429616	-6.779128	-7.126025	-7.470693	-7.813467	-8.154641	-8.494466	-8.833155	-9.170891	-9.507824	-9.844085	-10.179779	-10.514998	-10.849815	-11.184295	-11.518490	-11.852444	-12.186193	-12.519770	-12.853199	-13.186504	-13.519702	-13.852810	-14.185840	-14.518803	-14.851710	-15.184568	-15.517385	-15.850166	-16.182915	-16.515638	-16.848339	-17.181019	-17.513683	-17.846331	-18.178967	-18.511592	-18.844207	-19.176815	-19.509415	-19.842008	-20.174597	-20.507180	-20.839760	-21.172336	-21.504909	-21.837479	-22.170047	-22.502613	-22.835178	-23.167740	-23.500302	-23.832862	-24.165421	-24.497980	-24.830537	-25.163094	-25.495650	-25.828206	-26.160762	-26.493317	-26.825871	-27.158426	-27.490980	
-1.806180	55.831595	55.164673	54.497802	53.830986	53.164226	52.497525	51.830883	51.164304	50.497790	49.831342	49.164965	48.498660	47.832430	47.166278	46.500207	45.834222	45.168324	44.502519	43.836809	43.171200	42.505695	41.840299	41.175017	40.509855	39.844818	39.179912	38.515144	37.850520	37.186047	36.521733	35.857586	35.193616	34.529830	33.866241	33.202857	32.539691	31.876755	31.214062	30.551626	29.889464	29.227590	28.566024	27.904785	27.243894	26.583372	25.923247	25.263543	24.604292	23.945525	23.287278	22.629590	21.972505	21.316069	20.660337	20.005366	19.351223	18.697979	18.045716	17.394525	16.744507	16.095776	15.448456	14.802689	14.158632	13.516455	12.876349	12.238521	11.603197	10.970616	10.341036	9.714724	9.091957	8.473016	7.858181	7.247728	6.641920	6.041012	5.445241	4.854837	4.270020	3.691014	3.118055	2.551401	1.991343	1.438215	0.892389	0.354265	-2.641040	-0.697246	-1.209919	-1.713549	-2.208067	-2.693586	-3.170397	-3.638960	-4.099867	-4.553802	-5.001488	-5.443650	-5.880980	-6.314117	-6.743630	-7.170024	-7.593729	-8.015117	-8.434500	-8.852144	-9.268269	-9.683065	-10.096688	-10.509273	-10.920935	-11.331769	-11.741860	-12.151281	-12.560094	-12.968354	-13.376110	-13.783406	-14.190278	-14.596761	-15.002886	-15.408681	-15.814170	-16.219375	-16.624318	-17.029017	-17.433489	-17.837750	-18.241814	-18.645694	-19.049403	-19.452951	-19.856349	-20.259607	-20.662734	-21.065736	-21.468623	-21.871401	-22.274076	-22.676656	-23.079144	-23.481547	-23.883870	-24.286116	-24.688291	-25.090398	-25.492441	-25.894424	-26.296349	-26.698220	-27.100040	-27.501812	-27.903537	-28.305219	-28.706859	-29.108460	-29.510023	-29.911551	-30.313046	-30.714508	-31.115941	-31.517344	-31.918719	-32.320069	-32.721394	-33.122694	
-2.107210	97.174012	96.007924	94.841836	93.675748	92.509660	91.343571	90.177483	89.011395	87.845307	86.679219	85.513131	84.347043	83.180954	82.014866	80.848778	79.682690	78.516602	77.350514	76.184426	75.018337	73.852249	72.686161	71.520073	70.353985	69.187897	68.021809	66.855720	65.689632	64.523544	63.357456	62.191368	61.025280	59.859191	58.693103	57.527015	56.360927	55.194839	54.028751	52.862663	51.696574	50.530486	49.364398	48.198310	47.032222	45.866134	44.700046	43.533957	42.367869	41.201781	40.035693	38.869605	37.703517	36.537429	35.371340	34.205252	33.039164	31.873076	30.706988	29.540900	28.374812	27.208724	26.042636	24.876549	23.710462	22.544376	21.378293	20.212213	19.046141	17.880084	16.714055	15.548085	14.382237	13.216652	12.051656	10.888034	9.727738	8.575703	7.444111	6.359668	5.364633	4.488664	3.715350	3.004620	2.327826	1.671931	1.032322	0.407854	-3.214633	-0.794736	-1.371896	-1.932681	-2.477413	-3.006910	-3.522413	-4.025452	-4.517682	-5.000734	-5.476114	-5.945148	-6.408959	-6.868478	-7.324462	-7.777521	-8.228140	-8.676710	-9.123541	-9.568883	-10.012935	-10.455861	-10.897793	-11.338841	-11.779096	-12.218636	-12.657525	-13.095820	-13.533570	-13.970819	-14.407603	-14.843958	-15.279914	-15.715500	-16.150740	-16.585659	-17.020279	-17.454618	-17.888697	-18.322533	-18.756141	-19.189537	-19.622735	-20.055748	-20.488589	-20.921269	-21.353799	-21.786189	-22.218448	-22.650586	-23.082610	-23.514529	-23.946349	-24.378078	-24.809721	-25.241284	-25.672774	-26.104194	-26.535550	-26.966847	-27.398088	-27.829277	-28.260418	-28.691514	-29.122569	-29.553584	-29.984564	-30.415509	-30.846424	-31.277310	-31.708168	-32.139001	-32.569811	-33.000600	-33.431367	-33.862116	-34.292848	-34.723563	-35.154263	-35.584949	
-2.408240	116.629431	115.230011	113.830599	112.431195	111.031799	109.632414	108.233038	106.833674	105.434321	104.034980	102.635653	101.236340	99.837042	98.437761	97.038497	95.639251	94.240025	92.840820	91.441638	90.042480	88.643348	87.244244	85.845169	84.446125	83.047115	81.648142	80.249206	78.850312	77.451461	76.052658	74.653904	73.255204	71.856562	70.457981	69.059465	67.661020	66.262649	64.864359	63.466155	62.068043	60.670030	59.272123	57.874329	56.476658	55.079117	53.681718	52.284470	50.887385	49.490477	48.093759	46.697247	45.300958	43.904911	42.509126	41.113628	39.718441	38.323596	36.929123	35.535061	34.141448	32.748333	31.355767	29.963810	28.572529	27.182004	25.792323	24.403592	23.015934	21.629496	20.244458	18.861042	17.479534	16.100311	14.723896	13.351053	11.982989	10.621836	9.271885	7.942875	6.657597	5.461065	4.403920	3.487811	2.665752	1.896731	1.161961	0.455581	-3.755653	-0.873315	-1.494439	-2.086995	-2.652876	-3.195123	-3.717388	-4.223365	-4.716397	-5.199286	-5.674270	-6.143082	-6.607043	-7.067149	-7.524155	-7.978633	-8.431020	-8.881655	-9.330801	-9.778669	-10.225426	-10.671209	-11.116134	-11.560293	-12.003770	-12.446633	-12.888943	-13.330753	-13.772110	-14.213055	-14.653627	-15.093859	-15.533780	-15.973419	-16.412800	-16.851945	-17.290875	-17.729610	-18.168164	-18.606555	-19.044795	-19.482899	-19.920877	-20.358740	-20.796499	-21.234161	-21.671735	-22.109228	-22.546648	-22.983999	-23.421289	-23.858522	-24.295702	-24.732835	-25.169924	-25.606972	-26.043983	-26.480960	-26.917906	-27.354823	-27.791714	-28.228581	-28.665425	-29.102248	-29.539053	-29.975840	-30.412611	-30.849367	-31.286110	-31.722840	-32.159558	-32.596266	-33.032964	-33.469653	-33.906334	-34.343007	-34.779672	-35.216332	-35.652985	-36.089632	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	

