Scale	'-25.000000	'-24.700000	'-24.400000	'-24.100000	'-23.800000	'-23.500000	'-23.200000	'-22.900000	'-22.600000	'-22.300000	'-22.000000	'-21.700000	'-21.400000	'-21.100000	'-20.800000	'-20.500000	'-20.200000	'-19.900000	'-19.600000	'-19.300000	'-19.000000	'-18.700000	'-18.400000	'-18.100000	'-17.800000	'-17.500000	'-17.200000	'-16.900000	'-16.600000	'-16.300000	'-16.000000	'-15.700000	'-15.400000	'-15.100000	'-14.800000	'-14.500000	'-14.200000	'-13.900000	'-13.600000	'-13.300000	'-13.000000	'-12.700000	'-12.400000	'-12.100000	'-11.800000	'-11.500000	'-11.200000	'-10.900000	'-10.600000	'-10.300000	'-10.000000	'-9.700000	'-9.400000	'-9.100000	'-8.800000	'-8.500000	'-8.200000	'-7.900000	'-7.600000	'-7.300000	'-7.000000	'-6.700000	'-6.400000	'-6.100000	'-5.800000	'-5.500000	'-5.200000	'-4.900000	'-4.600000	'-4.300000	'-4.000000	'-3.700000	'-3.400000	'-3.100000	'-2.800000	'-2.500000	'-2.200000	'-1.900000	'-1.600000	'-1.300000	'-1.000000	'-0.700000	'-0.400000	'-0.100000	'0.200000	'0.500000	'0.800000	'1.100000	'1.400000	'1.700000	'2.000000	'2.300000	'2.600000	'2.900000	'3.200000	'3.500000	'3.800000	'4.100000	'4.400000	'4.700000	'5.000000	'5.300000	'5.600000	'5.900000	'6.200000	'6.500000	'6.800000	'7.100000	'7.400000	'7.700000	'8.000000	'8.300000	'8.600000	'8.900000	'9.200000	'9.500000	'9.800000	'10.100000	'10.400000	'10.700000	'11.000000	'11.300000	'11.600000	'11.900000	'12.200000	'12.500000	'12.800000	'13.100000	'13.400000	'13.700000	'14.000000	'14.300000	'14.600000	'14.900000	'15.200000	'15.500000	'15.800000	'16.100000	'16.400000	'16.700000	'17.000000	'17.300000	'17.600000	'17.900000	'18.200000	'18.500000	'18.800000	'19.100000	'19.400000	'19.700000	'20.000000	'20.300000	'20.600000	'20.900000	'21.200000	'21.500000	'21.800000	'22.100000	'22.400000	'22.700000	'23.000000	'23.300000	'23.600000	'23.900000	'24.200000	'24.500000	'24.800000	
-0.602060	18.114811	17.897492	17.680177	17.462868	17.245563	17.028265	16.810973	16.593688	16.376410	16.159141	15.941880	15.724629	15.507389	15.290161	15.072945	14.855743	14.638557	14.421387	14.204234	13.987102	13.769991	13.552904	13.335842	13.118808	12.901806	12.684836	12.467904	12.251012	12.034164	11.817364	11.600616	11.383927	11.167300	10.950743	10.734262	10.517863	10.301556	10.085347	9.869248	9.653268	9.437418	9.221711	9.006160	8.790780	8.575587	8.360599	8.145833	7.931311	7.717055	7.503089	7.289438	7.076131	6.863198	6.650670	6.438583	6.226971	6.015874	5.805332	5.595388	5.386086	5.177472	4.969593	4.762497	4.556234	4.350852	4.146401	3.942927	3.740477	3.539095	3.338823	3.139697	2.941751	2.745013	2.549506	2.355248	2.162250	1.970516	1.780046	1.590830	1.402857	1.216104	1.030548	0.846158	0.662901	0.480737	0.299627	0.119527	-0.684353	-0.237822	-0.415163	-0.591677	-0.767409	-0.942404	-1.116706	-1.290357	-1.463396	-1.635863	-1.807793	-1.979222	-2.150183	-2.320704	-2.490816	-2.660544	-2.829914	-2.998948	-3.167668	-3.336094	-3.504243	-3.672133	-3.839780	-4.007197	-4.174398	-4.341396	-4.508201	-4.674824	-4.841274	-5.007561	-5.173693	-5.339677	-5.505521	-5.671231	-5.836812	-6.002272	-6.167614	-6.332845	-6.497968	-6.662988	-6.827908	-6.992733	-7.157467	-7.322112	-7.486671	-7.651148	-7.815546	-7.979867	-8.144113	-8.308287	-8.472392	-8.636429	-8.800400	-8.964308	-9.128155	-9.291941	-9.455670	-9.619342	-9.782959	-9.946523	-10.110035	-10.273497	-10.436909	-10.600274	-10.763592	-10.926864	-11.090093	-11.253278	-11.416422	-11.579524	-11.742587	-11.905610	-12.068596	-12.231544	-12.394456	-12.557333	-12.720175	-12.882984	-13.045759	-13.208503	
-0.903090	26.315755	26.001081	25.686438	25.371828	25.057251	24.742709	24.428204	24.113737	23.799309	23.484924	23.170582	22.856285	22.542036	22.227836	21.913688	21.599595	21.285559	20.971582	20.657669	20.343821	20.030043	19.716338	19.402710	19.089163	18.775701	18.462329	18.149052	17.835876	17.522806	17.209848	16.897011	16.584299	16.271722	15.959287	15.647004	15.334882	15.022932	14.711164	14.399590	14.088224	13.777080	13.466171	13.155514	12.845127	12.535026	12.225233	11.915768	11.606652	11.297911	10.989569	10.681654	10.374193	10.067217	9.760758	9.454849	9.149524	8.844822	8.540778	8.237433	7.934827	7.633002	7.331999	7.031862	6.732633	6.434357	6.137074	5.840829	5.545661	5.251611	4.958716	4.667013	4.376534	4.087311	3.799371	3.512738	3.227433	2.943476	2.660878	2.379651	2.099803	1.821337	1.544255	1.268553	0.994227	0.721271	0.449673	0.179424	-1.100591	-0.357086	-0.623377	-0.888383	-1.152120	-1.414610	-1.675872	-1.935928	-2.194799	-2.452510	-2.709082	-2.964542	-3.218913	-3.472223	-3.724497	-3.975764	-4.226051	-4.475387	-4.723802	-4.971325	-5.217987	-5.463818	-5.708849	-5.953111	-6.196635	-6.439451	-6.681590	-6.923083	-7.163959	-7.404248	-7.643978	-7.883178	-8.121874	-8.360094	-8.597862	-8.835204	-9.072143	-9.308702	-9.544903	-9.780767	-10.016315	-10.251564	-10.486534	-10.721240	-10.955701	-11.189930	-11.423942	-11.657752	-11.891372	-12.124815	-12.358091	-12.591211	-12.824186	-13.057026	-13.289738	-13.522332	-13.754814	-13.987194	-14.219476	-14.451668	-14.683776	-14.915805	-15.147761	-15.379648	-15.611471	-15.843234	-16.074942	-16.306597	-16.538203	-16.769764	-17.001283	-17.232762	-17.464203	-17.695611	-17.926986	-18.158331	-18.389647	-18.620937	-18.852203	-19.083446	
-1.204120	35.016242	34.599104	34.182024	33.765002	33.348041	32.931143	32.514309	32.097542	31.680843	31.264216	30.847661	30.431181	30.014779	29.598457	29.182217	28.766063	28.349997	27.934023	27.518142	27.102359	26.686676	26.271098	25.855627	25.440268	25.025025	24.609901	24.194903	23.780033	23.365298	22.950702	22.536251	22.121951	21.707809	21.293831	20.880024	20.466396	20.052955	19.639711	19.226672	18.813848	18.401251	17.988893	17.576786	17.164944	16.753382	16.342115	15.931163	15.520543	15.110276	14.700386	14.290895	13.881832	13.473224	13.065104	12.657506	12.250467	11.844027	11.438230	11.033123	10.628757	10.225187	9.822472	9.420674	9.019861	8.620102	8.221472	7.824048	7.427911	7.033142	6.639825	6.248045	5.857884	5.469424	5.082742	4.697912	4.315001	3.934068	3.555162	3.178325	2.803584	2.430958	2.060452	1.692058	1.325759	0.961525	0.599316	0.239084	-1.570302	-0.475682	-0.830346	-1.183292	-1.534592	-1.884323	-2.232558	-2.579372	-2.924838	-3.269025	-3.612001	-3.953832	-4.294579	-4.634301	-4.973053	-5.310887	-5.647853	-5.983996	-6.319358	-6.653981	-6.987903	-7.321157	-7.653778	-7.985796	-8.317241	-8.648138	-8.978515	-9.308394	-9.637798	-9.966749	-10.295266	-10.623368	-10.951074	-11.278399	-11.605361	-11.931973	-12.258251	-12.584208	-12.909857	-13.235211	-13.560281	-13.885078	-14.209613	-14.533896	-14.857937	-15.181745	-15.505329	-15.828697	-16.151858	-16.474820	-16.797588	-17.120172	-17.442577	-17.764811	-18.086878	-18.408786	-18.730540	-19.052146	-19.373608	-19.694932	-20.016123	-20.337185	-20.658123	-20.978941	-21.299643	-21.620234	-21.940717	-22.261095	-22.581373	-22.901553	-23.221640	-23.541635	-23.861542	-24.181365	-24.501105	-24.820765	-25.140349	-25.459858	-25.779296	-26.098663	
-1.505150	58.716817	58.012215	57.307613	56.603011	55.898410	55.193808	54.489206	53.784604	53.080002	52.375401	51.670799	50.966197	50.261595	49.556993	48.852392	48.147790	47.443188	46.738586	46.033984	45.329383	44.624781	43.920179	43.215577	42.510975	41.806374	41.101772	40.397170	39.692568	38.987966	38.283365	37.578763	36.874161	36.169559	35.464957	34.760356	34.055754	33.351152	32.646550	31.941948	31.237347	30.532745	29.828143	29.123541	28.418939	27.714338	27.009736	26.305134	25.600532	24.895931	24.191329	23.486727	22.782126	22.077525	21.372924	20.668323	19.963724	19.259126	18.554530	17.849939	17.145353	16.440777	15.736218	15.031686	14.327197	13.622781	12.918485	12.214385	11.510613	10.807385	10.105060	9.404239	8.705914	8.011695	7.324140	6.647109	5.985980	5.347293	4.737386	4.160174	3.615412	3.098909	2.604492	2.126110	1.658976	1.199754	0.746297	0.297282	-2.085067	-0.590274	-1.029575	-1.466161	-1.900147	-2.331612	-2.760612	-3.187192	-3.611390	-4.033238	-4.452767	-4.870004	-5.284980	-5.697725	-6.108271	-6.516655	-6.922919	-7.327109	-7.729276	-8.129479	-8.527781	-8.924250	-9.318961	-9.711992	-10.103425	-10.493344	-10.881834	-11.268982	-11.654873	-12.039593	-12.423225	-12.805848	-13.187540	-13.568374	-13.948420	-14.327744	-14.706408	-15.084470	-15.461982	-15.838995	-16.215553	-16.591700	-16.967474	-17.342910	-17.718039	-18.092892	-18.467495	-18.841873	-19.216046	-19.590035	-19.963858	-20.337531	-20.711069	-21.084484	-21.457790	-21.830997	-22.204114	-22.577150	-22.950113	-23.323010	-23.695849	-24.068633	-24.441369	-24.814062	-25.186715	-25.559332	-25.931917	-26.304473	-26.677002	-27.049508	-27.421992	-27.794457	-28.166904	-28.539335	-28.911752	-29.284156	-29.656547	-30.028928	-30.401299	-30.773662	
-1.806180	82.768396	81.775175	80.781954	79.788733	78.795513	77.802292	76.809071	75.815850	74.822630	73.829409	72.836188	71.842967	70.849747	69.856526	68.863305	67.870084	66.876864	65.883643	64.890422	63.897201	62.903981	61.910760	60.917539	59.924318	58.931098	57.937877	56.944656	55.951435	54.958215	53.964994	52.971773	51.978552	50.985332	49.992111	48.998890	48.005669	47.012449	46.019228	45.026007	44.032786	43.039566	42.046345	41.053124	40.059903	39.066683	38.073462	37.080241	36.087020	35.093800	34.100579	33.107358	32.114137	31.120917	30.127696	29.134475	28.141255	27.148034	26.154813	25.161592	24.168372	23.175151	22.181930	21.188710	20.195490	19.202271	18.209053	17.215838	16.222628	15.229430	14.236255	13.243130	12.250112	11.257332	10.265096	9.274139	8.286243	7.305756	6.342915	5.419182	4.568301	3.817289	3.158625	2.559606	1.991613	1.439064	0.895012	0.356539	-2.676806	-0.708054	-1.235100	-1.758965	-2.279803	-2.797735	-3.312866	-3.825285	-4.335075	-4.842312	-5.347065	-5.849404	-6.349391	-6.847090	-7.342563	-7.835871	-8.327075	-8.816238	-9.303423	-9.788693	-10.272113	-10.753751	-11.233675	-11.711953	-12.188655	-12.663852	-13.137614	-13.610013	-14.081119	-14.551001	-15.019727	-15.487364	-15.953977	-16.419629	-16.884379	-17.348287	-17.811407	-18.273793	-18.735494	-19.196557	-19.657027	-20.116947	-20.576355	-21.035289	-21.493782	-21.951867	-22.409573	-22.866929	-23.323960	-23.780690	-24.237141	-24.693334	-25.149287	-25.605018	-26.060544	-26.515880	-26.971038	-27.426033	-27.880876	-28.335577	-28.790147	-29.244596	-29.698931	-30.153162	-30.607294	-31.061335	-31.515292	-31.969169	-32.422973	-32.876709	-33.330380	-33.783992	-34.237548	-34.691052	-35.144507	-35.597917	-36.051284	-36.504612	-36.957902	-37.411157	
-2.107210	92.087746	90.986337	89.884930	88.783525	87.682123	86.580723	85.479327	84.377934	83.276545	82.175159	81.073778	79.972401	78.871029	77.769662	76.668300	75.566945	74.465597	73.364255	72.262922	71.161596	70.060279	68.958973	67.857676	66.756391	65.655118	64.553858	63.452612	62.351381	61.250167	60.148971	59.047794	57.946637	56.845503	55.744393	54.643309	53.542253	52.441228	51.340235	50.239277	49.138357	48.037477	46.936642	45.835854	44.735118	43.634436	42.533814	41.433255	40.332765	39.232348	38.132011	37.031760	35.931600	34.831538	33.731582	32.631740	31.532019	30.432429	29.332979	28.233680	27.134541	26.035576	24.936796	23.838216	22.739851	21.641718	20.543838	19.446234	18.348938	17.251989	16.155440	15.059374	13.963915	12.869279	11.775855	10.684403	9.596496	8.515529	7.448892	6.411782	5.430329	4.534035	3.732630	3.006508	2.327093	1.674278	1.037577	0.412047	-3.286421	-0.813974	-1.416623	-2.013292	-2.604521	-3.190785	-3.772515	-4.350101	-4.923899	-5.494233	-6.061400	-6.625669	-7.187285	-7.746471	-8.303428	-8.858338	-9.411369	-9.962669	-10.512373	-11.060606	-11.607478	-12.153088	-12.697529	-13.240883	-13.783225	-14.324622	-14.865137	-15.404825	-15.943739	-16.481924	-17.019425	-17.556280	-18.092526	-18.628197	-19.163322	-19.697932	-20.232051	-20.765706	-21.298918	-21.831709	-22.364099	-22.896107	-23.427750	-23.959044	-24.490005	-25.020647	-25.550983	-26.081028	-26.610792	-27.140288	-27.669525	-28.198515	-28.727267	-29.255790	-29.784092	-30.312184	-30.840071	-31.367761	-31.895262	-32.422581	-32.949724	-33.476696	-34.003505	-34.530155	-35.056652	-35.583001	-36.109207	-36.635274	-37.161207	-37.687010	-38.212688	-38.738244	-39.263682	-39.789006	-40.314219	-40.839324	-41.364325	-41.889225	-42.414026	-42.938732	
-2.408240	100.021743	98.830304	97.638874	96.447453	95.256041	94.064639	92.873247	91.681865	90.490494	89.299134	88.107785	86.916449	85.725125	84.533814	83.342517	82.151234	80.959966	79.768714	78.577478	77.386259	76.195057	75.003875	73.812712	72.621569	71.430448	70.239350	69.048276	67.857227	66.666205	65.475211	64.284246	63.093314	61.902414	60.711550	59.520723	58.329936	57.139191	55.948491	54.757839	53.567238	52.376691	51.186203	49.995776	48.805417	47.615129	46.424917	45.234788	44.044747	42.854801	41.664958	40.475226	39.285614	38.096132	36.906790	35.717601	34.528578	33.339736	32.151091	30.962663	29.774472	28.586543	27.398903	26.211582	25.024619	23.838056	22.651945	21.466349	20.281349	19.097044	17.913570	16.731108	15.549916	14.370374	13.193062	12.018915	10.849511	9.687636	8.538366	7.410951	6.321091	5.290636	4.338990	3.469035	2.665212	1.906517	1.176773	0.466091	-3.946224	-0.918249	-1.597196	-2.269341	-2.935638	-3.596801	-4.253393	-4.905869	-5.554614	-6.199953	-6.842173	-7.481527	-8.118239	-8.752513	-9.384530	-10.014458	-10.642447	-11.268634	-11.893145	-12.516092	-13.137579	-13.757700	-14.376541	-14.994180	-15.610688	-16.226130	-16.840564	-17.454044	-18.066621	-18.678337	-19.289236	-19.899355	-20.508728	-21.117389	-21.725367	-22.332691	-22.939386	-23.545477	-24.150986	-24.755936	-25.360345	-25.964235	-26.567623	-27.170527	-27.772963	-28.374947	-28.976495	-29.577622	-30.178341	-30.778667	-31.378612	-31.978190	-32.577413	-33.176293	-33.774842	-34.373070	-34.970989	-35.568610	-36.165942	-36.762996	-37.359782	-37.956308	-38.552584	-39.148619	-39.744421	-40.339999	-40.935360	-41.530513	-42.125465	-42.720223	-43.314794	-43.909185	-44.503404	-45.097455	-45.691345	-46.285081	-46.878668	-47.472111	-48.065416	-48.658588	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	

