1	25
2	1
3	1
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	3
22	0
23	0
24	0
25	3
26	0
27	0
28	15
29	0
30	3
31	0
32	0
33	2
34	0
35	0
36	0
37	0
38	206
39	176
40	145
41	220
42	250
43	213
44	72
45	37
46	170
47	250
48	220
49	402
50	155
51	220
52	160
53	242
54	402
55	193
56	72
57	70
58	91
59	94
60	77
61	104
62	108
63	127
64	258
65	193
66	49
67	80
68	131
69	29
70	150
71	16
72	46
73	6
74	1
75	46
76	123
77	97
78	70
79	72
80	51
81	65
82	150
83	181
84	5
85	119
86	67
87	15
88	37
89	27
90	57
91	193
92	35
93	19
94	3
95	3
96	6
97	1
98	13
99	53
100	23
101	2
102	38
103	21
104	16
105	55
106	18
107	30
108	30
109	10
110	24
111	23
112	38
113	13
114	31
115	25
116	12
117	17
118	0
119	37
120	44
121	3
122	15
123	18
124	13
125	72
126	145
127	123
128	155
129	19
130	16
131	150
132	145
133	80
134	7
135	7
136	0
137	24
138	67
139	181
140	187
141	220
142	150
143	187
144	258
145	220
146	104
147	165
148	160
149	88
150	19
151	9
152	77
153	234
154	131
155	165
156	206
157	0
158	85
159	31
160	61
161	29
162	145
163	3
164	67
165	111
166	72
167	155
168	91
169	115
170	34
171	14
172	187
173	115
174	49
175	34
176	7
177	5
178	10
179	170
180	8
181	234
182	44
183	0
184	0
185	8
186	49
187	55
188	15
189	0
190	3
191	0
192	10
193	29
194	0
195	0
196	108
197	17
198	0
199	0
200	13
201	127
202	19
203	7
204	0
205	26
206	27
207	31
208	70
209	115
210	123
211	32
212	47
213	7
214	193
215	220
216	155
217	170
218	227
219	170
220	187
221	108
222	10
223	25
224	1
225	5
226	43
227	25
228	160
229	59
230	30
231	10
232	94
233	155
234	49
235	101
236	97
237	22
238	18
239	35
240	6
241	4
242	57
243	119
244	46
245	38
246	200
247	51
248	9
249	127
250	165
251	145
252	104
253	35
254	44
255	15
256	0
257	3
258	20
259	38
260	0
261	16
262	145
263	108
264	28
265	57
266	57
267	23
268	28
269	115
270	37
271	43
272	234
273	176
274	234
275	267
276	67
277	0
278	0
279	7
280	25
281	57
282	0
283	97
284	181
285	111
286	227
287	312
288	234
289	165
290	176
291	206
292	170
293	111
294	51
295	123
296	101
297	72
298	46
299	65
300	187
301	160
302	206
303	220
304	234
305	80
306	40
307	38
308	61
309	80
310	119
311	176
312	155
313	123
314	213
315	206
316	111
317	160
318	176
319	181
320	155
321	170
322	145
323	193
324	111
325	206
326	227
327	136
328	59
329	155
330	170
331	187
332	227
333	108
334	123
335	97
336	97
337	187
338	187
339	200
340	140
341	200
342	193
343	145
344	115
345	72
346	53
347	115
348	97
349	234
350	193
351	250
352	206
353	220
354	155
355	136
356	108
357	200
358	200
359	145
360	160
361	160
362	187
363	165
364	115
365	227
366	187
367	200
368	206
369	176
370	34
371	187
372	181
373	127
374	187
375	150
376	119
377	206
378	150
379	176
380	155
381	49
382	53
383	155
384	234
385	234
386	123
387	16
388	59
389	220
390	160
391	227
392	155
393	220
394	140
395	176
396	55
397	53
398	136
399	200
400	165
401	170
402	150
403	150
404	155
405	258
406	200
407	170
408	206
409	206
410	176
411	111
412	160
413	59
414	155
415	176
416	187
417	193
418	165
419	242
420	220
421	136
422	176
423	170
424	85
425	63
426	155
427	181
428	145
429	220
430	176
431	140
432	160
433	250
434	333
435	150
436	97
437	150
438	213
439	165
440	145
441	155
442	70
443	415
444	59
445	284
446	322
447	485
448	470
449	501
450	258
451	181
452	250
453	150
454	101
455	80
456	82
457	250
458	227
459	267
460	242
461	160
462	193
463	250
464	65
465	101
466	165
467	3
468	29
469	155
470	104
471	94
472	258
473	303
474	187
475	160
476	131
477	200
478	322
479	160
480	234
481	170
482	170
483	227
484	111
485	160
486	150
487	187
488	150
489	322
490	428
491	220
492	127
493	111
494	27
495	15
496	40
497	115
498	136
499	108
500	65
501	80
502	82
503	312
504	67
505	49
506	206
507	150
508	150
509	91
510	150
511	67
512	136
513	44
514	10
515	40
516	70
517	49
518	37
519	21
520	19
521	26
522	22
523	32
524	51
525	46
526	32
527	38
528	34
529	25
530	80
531	15
532	29
533	140
534	10
535	1
536	18
537	8
538	67
539	88
540	94
541	13
542	170
543	77
544	12
545	0
546	0
547	0
548	3
549	8
550	0
551	5
552	13
553	26
554	34
555	6
556	23
557	1
558	123
559	234
560	160
561	104
562	206
563	200
564	170
565	140
566	145
567	377
568	258
569	94
570	343
571	258
572	119
573	275
574	187
575	206
576	303
577	250
578	213
579	145
580	123
581	170
582	123
583	97
584	57
585	88
586	111
587	53
588	13
589	3
590	11
591	19
592	16
593	3
594	0
595	4
596	8
597	5
598	35
599	13
600	11
601	8
602	4
603	11
604	0
605	0
606	0
607	0
608	1
609	3
610	0
611	0
612	0
613	0
614	0
615	0
616	0
617	1
618	0
619	0
620	0
621	0
622	18
623	111
624	37
625	4
626	155
627	15
628	31
629	10
630	2
631	91
632	123
633	150
634	67
635	0
636	0
637	0
638	0
639	0
640	75
641	4
642	0
643	0
644	0
645	0
646	0
647	0
648	0
649	0
650	0
651	0
652	0
653	0
654	0
655	0
656	0
657	3
658	31
659	0
660	0
661	0
662	0
663	0
664	0
665	0
666	0
667	0
668	0
669	0
670	0
671	0
672	3
673	0
674	0
675	0
676	0
677	0
678	0
679	0
680	0
681	0
682	0
683	0
684	38
685	0
686	0
687	0
688	0
689	0
690	43
691	0
692	7
693	0
694	10
695	0
696	0
697	0
698	0
699	0
700	0
701	0
702	0
703	0
704	0
705	0
706	0
707	0
708	0
709	0
710	0
711	0
712	0
713	0
714	0
715	0
716	0
717	0
718	75
719	6
720	0
721	0
722	213
723	88
724	0
725	108
726	155
727	115
728	213
729	150
730	343
731	284
732	77
733	41
734	0
735	0
736	0
737	0
738	0
739	0
740	0
741	0
742	0
743	0
744	0
745	0
746	0
747	0
748	0
749	0
750	0
751	0
752	0
753	0
754	0
755	0
756	0
757	0
758	0
759	0
760	0
761	0
762	0
763	0
764	0
765	0
766	0
767	0
768	0
769	0
770	0
771	0
772	0
773	0
774	0
775	0
776	0
777	0
778	0
779	0
780	0
781	0
782	0
783	0
784	0
785	0
786	15
787	3
788	0
789	0
790	0
791	0
792	0
793	5
794	0
795	0
796	0
797	0
798	0
799	0
800	0
801	0
802	0
803	0
804	0
805	0
806	0
807	0
808	0
809	0
810	0
811	0
812	0
813	0
814	8
815	206
816	0
817	0
818	0
819	0
820	91
821	0
822	0
823	0
824	0
825	0
826	0
827	0
828	0
829	0
830	0
831	0
832	0
833	0
834	0
835	0
836	38
837	0
838	0
839	0
840	0
841	0
842	0
843	0
844	0
845	0
846	0
847	0
848	0
849	0
850	0
851	0
852	0
853	0
854	0
855	0
856	0
857	0
858	0
859	0
860	0
861	0
862	0
863	0
864	0
865	0
866	0
867	0
868	0
869	0
870	0
871	0
872	0
873	0
874	0
875	0
876	0
877	0
878	0
879	0
880	0
881	0
882	0
883	0
884	0
885	0
886	0
887	0
888	0
889	0
890	0
891	0
892	0
893	0
894	0
895	0
896	0
897	0
898	0
899	0
900	0
901	0
902	0
903	0
904	0
905	0
906	0
907	0
908	0
909	0
910	0
911	0
912	0
913	0
914	0
915	0
916	0
917	0
918	0
919	0
920	0
921	0
922	0
923	0
924	150
925	49
926	193
927	55
928	101
929	13
930	22
931	51
932	206
933	115
934	25
935	47
936	88
937	9
938	40
939	77
940	0
941	333
942	275
943	354
944	377
945	145
946	104
947	193
948	176
949	119
950	55
951	46
952	8
953	0
954	0
955	0
956	17
957	38
958	94
959	37
960	8
961	0
962	0
963	101
964	119
965	31
966	0
967	145
968	115
969	29
970	34
971	131
972	65
973	44
974	67
975	55
976	15
977	34
978	6
979	5
980	9
981	12
982	14
983	18
984	0
985	77
986	11
987	20
988	14
989	0
990	3
991	0
992	7
993	63
994	77
995	63
996	53
997	44
998	9
999	20
1000	67
1001	97
1002	3
1003	29
1004	22
1005	0
1006	0
1007	0
1008	0
1009	0
1010	0
1011	46
1012	10
1013	5
1014	0
1015	23
1016	9
1017	0
1018	0
1019	16
1020	75
1021	41
1022	0
1023	0
1024	0
1025	17
1026	0
1027	8
1028	0
1029	0
1030	0
1031	63
1032	0
1033	0
1034	16
1035	16
1036	6
1037	57
1038	104
1039	0
1040	0
1041	0
1042	16
1043	0
1044	3
1045	6
1046	0
1047	0
1048	3
1049	8
1050	32
1051	21
1052	111
1053	101
1054	9
1055	0
1056	55
1057	51
1058	53
1059	43
1060	18
1061	34
1062	14
1063	7
1064	15
1065	0
1066	11
1067	53
1068	85
1069	0
1070	0
1071	0
1072	0
1073	12
1074	1
1075	7
1076	5
1077	0
1078	11
1079	67
1080	0
1081	0
1082	25
1083	47
1084	0
1085	7
1086	31
1087	28
1088	0
1089	0
1090	23
1091	10
1092	8
1093	24
1094	0
1095	115
1096	250
1097	119
1098	108
1099	85
1100	47
1101	24
1102	16
1103	14
1104	9
1105	63
1106	8
1107	7
1108	8
1109	35
1110	2
1111	10
1112	15
1113	11
1114	59
1115	0
1116	0
1117	19
1118	16
1119	10
1120	31
1121	8
1122	28
1123	18
1124	32
1125	0
1126	0
1127	18
1128	0
1129	0
1130	6
1131	10
1132	9
1133	21
1134	51
1135	22
1136	35
1137	20
1138	14
1139	32
1140	41
1141	32
1142	16
1143	12
1144	31
1145	38
1146	40
1147	28
1148	0
1149	0
1150	7
1151	15
1152	0
1153	40
1154	0
1155	16
1156	7
1157	29
1158	24
1159	8
1160	12
1161	94
1162	181
1163	88
1164	2
1165	38
1166	0
1167	70
1168	35
1169	28
1170	2
1171	0
1172	8
1173	0
1174	12
1175	0
1176	0
1177	13
1178	0
1179	0
1180	5
1181	0
1182	0
1183	0
1184	0
1185	0
1186	0
1187	0
1188	0
1189	17
1190	1
1191	0
1192	17
1193	7
1194	5
1195	2
1196	0
1197	0
1198	9
1199	7
1200	0
1201	8
1202	11
1203	72
1204	15
1205	31
1206	80
1207	4
1208	7
1209	9
1210	10
1211	11
1212	9
1213	1
1214	8
1215	6
1216	0
1217	15
1218	0
1219	16
1220	9
1221	1
1222	0
1223	0
1224	8
1225	0
1226	0
1227	111
1228	16
1229	3
1230	8
1231	0
1232	0
1233	2
1234	10
1235	46
1236	10
1237	0
1238	21
1239	22
1240	51
1241	0
1242	0
1243	0
1244	1
1245	3
1246	4
1247	1
1248	18
1249	17
1250	0
1251	0
1252	0
1253	47
1254	0
1255	15
1256	17
1257	3
1258	0
1259	21
1260	5
1261	19
1262	4
1263	0
1264	0
1265	9
1266	2
1267	80
1268	22
1269	29
1270	8
1271	23
1272	1
1273	0
1274	0
1275	13
1276	43
1277	82
1278	31
1279	0
1280	0
1281	0
1282	0
1283	85
1284	176
1285	258
1286	213
1287	312
1288	80
1289	145
1290	170
1291	155
1292	119
1293	136
1294	284
1295	456
1296	275
1297	333
1298	312
1299	284
1300	284
1301	354
1302	343
1303	470
1304	470
1305	354
1306	213
1307	242
1308	303
1309	605
1310	303
1311	534
1312	377
1313	293
1314	534
1315	312
1316	220
1317	303
1318	111
1319	160
1320	160
1321	685
1322	242
1323	258
1324	267
1325	140
1326	123
1327	12
1328	25
1329	101
1330	15
1331	53
1332	119
1333	170
1334	227
1335	170
1336	170
1337	234
1338	145
1339	17
1340	119
1341	377
1342	115
1343	123
1344	234
1345	150
1346	165
1347	41
1348	26
1349	3
1350	13
1351	85
1352	131
1353	170
1354	284
1355	234
1356	88
1357	234
1358	193
1359	293
1360	115
1361	165
1362	32
1363	57
1364	7
1365	44
1366	119
1367	213
1368	303
1369	227
1370	284
1371	234
1372	165
1373	193
1374	85
1375	85
1376	67
1377	77
1378	127
1379	123
1380	155
1381	160
1382	46
1383	111
1384	37
1385	31
1386	28
1387	27
1388	30
1389	38
1390	35
1391	43
1392	44
1393	46
1394	43
1395	67
1396	91
1397	94
1398	75
1399	18
1400	85
1401	104
1402	63
1403	97
1404	111
1405	41
1406	51
1407	18
1408	38
1409	65
1410	29
1411	43
1412	40
1413	82
1414	51
1415	32
1416	40
1417	53
1418	55
1419	51
1420	55
1421	57
1422	140
1423	101
1424	38
1425	72
1426	35
1427	61
1428	46
1429	51
1430	59
1431	32
1432	43
1433	53
1434	38
1435	53
1436	35
1437	44
1438	72
1439	65
1440	65
1441	51
1442	49
1443	61
1444	94
1445	206
1446	25
1447	59
1448	40
1449	55
1450	65
1451	46
1452	29
1453	47
1454	20
1455	51
1456	44
1457	49
1458	59
1459	63
1460	97
1461	80
1462	136
1463	220
1464	181
1465	377
1466	343
1467	206
1468	136
1469	131
1470	136
1471	165
1472	200
1473	200
1474	206
1475	140
1476	131
1477	140
1478	104
1479	140
1480	119
1481	193
1482	160
1483	213
1484	200
1485	145
1486	170
1487	119
1488	115
1489	150
1490	119
1491	187
1492	170
1493	165
1494	220
1495	127
1496	176
1497	131
1498	104
1499	119
1500	145
1501	187
1502	160
1503	77
1504	234
1505	131
1506	131
1507	176
1508	108
1509	115
1510	119
1511	136
1512	111
1513	131
1514	115
1515	119
1516	155
1517	150
1518	150
1519	136
1520	176
1521	111
1522	119
1523	227
1524	170
1525	213
1526	170
1527	165
1528	108
1529	101
1530	200
1531	55
1532	150
1533	91
1534	77
1535	127
1536	150
1537	94
1538	119
1539	402
1540	200
1541	170
1542	200
1543	65
1544	111
1545	206
1546	150
1547	51
1548	181
1549	85
1550	25
1551	47
1552	28
1553	19
1554	29
1555	37
1556	0
1557	0
1558	0
1559	11
1560	7
1561	40
1562	10
1563	55
1564	3
1565	51
1566	13
1567	0
1568	0
1569	0
1570	3
1571	25
1572	75
1573	0
1574	27
1575	0
1576	0
1577	21
1578	0
1579	0
1580	91
1581	38
1582	41
1583	51
1584	14
1585	170
1586	59
1587	67
1588	57
1589	47
1590	0
1591	0
1592	0
1593	0
1594	0
1595	0
1596	0
1597	0
1598	0
1599	0
1600	0
1601	55
1602	85
1603	18
1604	0
1605	2
1606	0
1607	12
1608	88
1609	80
1610	2
1611	47
1612	0
1613	53
1614	108
1615	1
1616	47
1617	67
1618	44
1619	97
1620	18
1621	65
1622	44
1623	21
1624	1
1625	28
1626	200
1627	193
1628	70
1629	70
1630	227
1631	127
1632	30
1633	55
1634	3
1635	7
1636	0
1637	41
1638	11
1639	34
1640	18
1641	111
1642	65
1643	193
1644	97
1645	104
1646	136
1647	165
1648	213
1649	140
1650	94
1651	131
1652	111
1653	101
1654	108
1655	88
1656	82
1657	165
1658	303
1659	145
1660	104
1661	119
1662	165
1663	111
1664	160
1665	119
1666	377
1667	213
1668	206
1669	97
1670	111
1671	140
1672	140
1673	160
1674	187
1675	390
1676	155
1677	213
1678	176
1679	213
1680	101
1681	77
1682	63
1683	53
1684	77
1685	82
1686	119
1687	3
1688	70
1689	15
1690	72
1691	38
1692	0
1693	0
1694	0
1695	0
1696	27
1697	80
1698	0
1699	8
1700	31
1701	0
1702	25
1703	38
1704	21
1705	19
1706	20
1707	5
1708	88
1709	101
1710	170
1711	47
1712	51
1713	53
1714	29
1715	0
1716	21
1717	127
1718	4
1719	1
1720	0
1721	65
1722	111
1723	97
1724	123
1725	123
1726	43
1727	17
1728	53
1729	77
1730	59
1731	37
1732	55
1733	136
1734	65
1735	29
1736	77
1737	108
1738	127
1739	111
1740	63
1741	111
