Scale	'-25.000000	'-24.700000	'-24.400000	'-24.100000	'-23.800000	'-23.500000	'-23.200000	'-22.900000	'-22.600000	'-22.300000	'-22.000000	'-21.700000	'-21.400000	'-21.100000	'-20.800000	'-20.500000	'-20.200000	'-19.900000	'-19.600000	'-19.300000	'-19.000000	'-18.700000	'-18.400000	'-18.100000	'-17.800000	'-17.500000	'-17.200000	'-16.900000	'-16.600000	'-16.300000	'-16.000000	'-15.700000	'-15.400000	'-15.100000	'-14.800000	'-14.500000	'-14.200000	'-13.900000	'-13.600000	'-13.300000	'-13.000000	'-12.700000	'-12.400000	'-12.100000	'-11.800000	'-11.500000	'-11.200000	'-10.900000	'-10.600000	'-10.300000	'-10.000000	'-9.700000	'-9.400000	'-9.100000	'-8.800000	'-8.500000	'-8.200000	'-7.900000	'-7.600000	'-7.300000	'-7.000000	'-6.700000	'-6.400000	'-6.100000	'-5.800000	'-5.500000	'-5.200000	'-4.900000	'-4.600000	'-4.300000	'-4.000000	'-3.700000	'-3.400000	'-3.100000	'-2.800000	'-2.500000	'-2.200000	'-1.900000	'-1.600000	'-1.300000	'-1.000000	'-0.700000	'-0.400000	'-0.100000	'0.200000	'0.500000	'0.800000	'1.100000	'1.400000	'1.700000	'2.000000	'2.300000	'2.600000	'2.900000	'3.200000	'3.500000	'3.800000	'4.100000	'4.400000	'4.700000	'5.000000	'5.300000	'5.600000	'5.900000	'6.200000	'6.500000	'6.800000	'7.100000	'7.400000	'7.700000	'8.000000	'8.300000	'8.600000	'8.900000	'9.200000	'9.500000	'9.800000	'10.100000	'10.400000	'10.700000	'11.000000	'11.300000	'11.600000	'11.900000	'12.200000	'12.500000	'12.800000	'13.100000	'13.400000	'13.700000	'14.000000	'14.300000	'14.600000	'14.900000	'15.200000	'15.500000	'15.800000	'16.100000	'16.400000	'16.700000	'17.000000	'17.300000	'17.600000	'17.900000	'18.200000	'18.500000	'18.800000	'19.100000	'19.400000	'19.700000	'20.000000	'20.300000	'20.600000	'20.900000	'21.200000	'21.500000	'21.800000	'22.100000	'22.400000	'22.700000	'23.000000	'23.300000	'23.600000	'23.900000	'24.200000	'24.500000	'24.800000	
-0.602060	18.906870	18.680163	18.453465	18.226777	18.000101	17.773436	17.546783	17.320144	17.093518	16.866908	16.640313	16.413735	16.187176	15.960636	15.734116	15.507618	15.281144	15.054694	14.828271	14.601876	14.375511	14.149178	13.922880	13.696618	13.470395	13.244213	13.018075	12.791985	12.565946	12.339960	12.114031	11.888164	11.662363	11.436631	11.210975	10.985398	10.759908	10.534509	10.309208	10.084012	9.858930	9.633968	9.409136	9.184444	8.959901	8.735520	8.511312	8.287291	8.063472	7.839869	7.616502	7.393389	7.170550	6.948009	6.725790	6.503921	6.282433	6.061358	5.840734	5.620598	5.400996	5.181976	4.963590	4.745894	4.528952	4.312831	4.097603	3.883348	3.670148	3.458093	3.247277	3.037798	2.829757	2.623256	2.418401	2.215293	2.014032	1.814713	1.617423	1.422238	1.229224	1.038432	0.849898	0.663640	0.479659	0.297939	0.118447	-0.675462	-0.234062	-0.407217	-0.578417	-0.747755	-0.915328	-1.081240	-1.245593	-1.408491	-1.570034	-1.730319	-1.889442	-2.047489	-2.204546	-2.360691	-2.515996	-2.670530	-2.824354	-2.977525	-3.130096	-3.282114	-3.433624	-3.584665	-3.735273	-3.885481	-4.035319	-4.184815	-4.333993	-4.482876	-4.631486	-4.779840	-4.927956	-5.075850	-5.223536	-5.371028	-5.518339	-5.665479	-5.812459	-5.959289	-6.105977	-6.252532	-6.398962	-6.545274	-6.691475	-6.837570	-6.983566	-7.129469	-7.275283	-7.421012	-7.566663	-7.712238	-7.857743	-8.003180	-8.148553	-8.293866	-8.439122	-8.584323	-8.729473	-8.874574	-9.019628	-9.164639	-9.309608	-9.454537	-9.599429	-9.744285	-9.889108	-10.033898	-10.178658	-10.323389	-10.468092	-10.612770	-10.757422	-10.902052	-11.046658	-11.191244	-11.335810	-11.480356	-11.624885	-11.769396	-11.913891	
-0.903090	41.619087	41.119658	40.620229	40.120800	39.621371	39.121941	38.622512	38.123083	37.623654	37.124225	36.624796	36.125367	35.625938	35.126509	34.627080	34.127651	33.628222	33.128793	32.629364	32.129935	31.630506	31.131077	30.631648	30.132219	29.632790	29.133361	28.633932	28.134503	27.635074	27.135645	26.636215	26.136786	25.637357	25.137928	24.638499	24.139070	23.639641	23.140212	22.640783	22.141354	21.641925	21.142496	20.643067	20.143639	19.644210	19.144781	18.645353	18.145924	17.646496	17.147069	16.647642	16.148216	15.648792	15.149369	14.649949	14.150532	13.651121	13.151718	12.652326	12.152950	11.653596	11.154276	10.655003	10.155798	9.656694	9.157735	8.658987	8.160549	7.662564	7.165244	6.668902	6.173999	5.681210	5.191517	4.706328	4.227613	3.758020	3.300906	2.860170	2.439774	2.043017	1.671795	1.326265	1.005096	0.706122	0.426978	0.165481	-0.975415	-0.312006	-0.531291	-0.739681	-0.938674	-1.129695	-1.314050	-1.492901	-1.667245	-1.837919	-2.005613	-2.170886	-2.334187	-2.495876	-2.656241	-2.815513	-2.973876	-3.131479	-3.288443	-3.444867	-3.600833	-3.756406	-3.911644	-4.066594	-4.221294	-4.375779	-4.530077	-4.684213	-4.838208	-4.992079	-5.145843	-5.299514	-5.453102	-5.606619	-5.760073	-5.913471	-6.066822	-6.220131	-6.373402	-6.526642	-6.679852	-6.833038	-6.986202	-7.139347	-7.292475	-7.445588	-7.598688	-7.751776	-7.904855	-8.057925	-8.210988	-8.364043	-8.517093	-8.670137	-8.823177	-8.976213	-9.129245	-9.282275	-9.435301	-9.588325	-9.741348	-9.894368	-10.047387	-10.200404	-10.353420	-10.506435	-10.659449	-10.812462	-10.965474	-11.118486	-11.271497	-11.424508	-11.577518	-11.730528	-11.883538	-12.036547	-12.189556	-12.342565	-12.495573	-12.648582	
-1.204120	69.444730	68.611393	67.778056	66.944719	66.111383	65.278046	64.444709	63.611372	62.778036	61.944699	61.111362	60.278025	59.444689	58.611352	57.778015	56.944678	56.111342	55.278005	54.444668	53.611331	52.777995	51.944658	51.111321	50.277984	49.444648	48.611311	47.777974	46.944637	46.111301	45.277964	44.444627	43.611290	42.777953	41.944617	41.111280	40.277943	39.444606	38.611270	37.777933	36.944596	36.111259	35.277923	34.444586	33.611249	32.777912	31.944576	31.111239	30.277902	29.444566	28.611229	27.777892	26.944556	26.111219	25.277883	24.444547	23.611212	22.777877	21.944542	21.111210	20.277879	19.444552	18.611229	17.777914	16.944609	16.111322	15.278061	14.444839	13.611677	12.778610	11.945689	11.112996	10.280666	9.448922	8.618138	7.788970	6.962592	6.141162	5.328723	4.532760	3.766363	3.049205	2.402824	1.838835	1.351881	0.926887	0.549517	0.209545	-1.281775	-0.385939	-0.652268	-0.903516	-1.143093	-1.373673	-1.597298	-1.815509	-2.029468	-2.240050	-2.447923	-2.653596	-2.857466	-3.059840	-3.260964	-3.461030	-3.660193	-3.858580	-4.056291	-4.253412	-4.450012	-4.646148	-4.841870	-5.037220	-5.232234	-5.426942	-5.621372	-5.815546	-6.009487	-6.203213	-6.396740	-6.590085	-6.783260	-6.976279	-7.169152	-7.361890	-7.554504	-7.747002	-7.939391	-8.131681	-8.323877	-8.515987	-8.708017	-8.899971	-9.091857	-9.283677	-9.475438	-9.667143	-9.858796	-10.050401	-10.241962	-10.433480	-10.624960	-10.816405	-11.007816	-11.199196	-11.390547	-11.581872	-11.773172	-11.964449	-12.155704	-12.346940	-12.538158	-12.729358	-12.920543	-13.111713	-13.302869	-13.494013	-13.685145	-13.876266	-14.067377	-14.258478	-14.449571	-14.640656	-14.831734	-15.022804	-15.213868	-15.404926	-15.595979	-15.787027	
-1.505150	69.444730	68.611393	67.778056	66.944719	66.111383	65.278046	64.444709	63.611373	62.778036	61.944699	61.111362	60.278026	59.444689	58.611352	57.778016	56.944679	56.111343	55.278006	54.444670	53.611333	52.777997	51.944661	51.111324	50.277988	49.444653	48.611317	47.777981	46.944646	46.111312	45.277977	44.444644	43.611311	42.777978	41.944647	41.111317	40.277989	39.444662	38.611338	37.778016	36.944698	36.111384	35.278076	34.444773	33.611478	32.778193	31.944919	31.111659	30.278417	29.445196	28.612001	27.778838	26.945715	26.112639	25.279624	24.446681	23.613827	22.781084	21.948476	21.116035	20.283801	19.451821	18.620155	17.788880	16.958090	16.127905	15.298477	14.470001	13.642729	12.816991	11.993222	11.172002	10.354112	9.540615	8.732950	7.933064	7.143537	6.367676	5.609490	4.873469	4.164154	3.485668	2.841546	2.235078	1.669888	1.149983	0.678568	0.256071	-1.628780	-0.459283	-0.766371	-1.049243	-1.313500	-1.563404	-1.802171	-2.032253	-2.255556	-2.473574	-2.687483	-2.898208	-3.106474	-3.312847	-3.517762	-3.721559	-3.924496	-4.126775	-4.328546	-4.529929	-4.731011	-4.931863	-5.132537	-5.333074	-5.533504	-5.733851	-5.934135	-6.134369	-6.334564	-6.534729	-6.734870	-6.934993	-7.135101	-7.335198	-7.535287	-7.735368	-7.935444	-8.135515	-8.335583	-8.535649	-8.735712	-8.935774	-9.135834	-9.335893	-9.535952	-9.736009	-9.936067	-10.136123	-10.336180	-10.536236	-10.736292	-10.936348	-11.136404	-11.336459	-11.536515	-11.736570	-11.936626	-12.136681	-12.336736	-12.536792	-12.736847	-12.936902	-13.136957	-13.337013	-13.537068	-13.737123	-13.937178	-14.137233	-14.337289	-14.537344	-14.737399	-14.937454	-15.137509	-15.337565	-15.537620	-15.737675	-15.937730	-16.137785	-16.337841	-16.537896	
-1.806180	79.083232	78.134233	77.185234	76.236235	75.287236	74.338238	73.389239	72.440240	71.491241	70.542243	69.593244	68.644245	67.695246	66.746248	65.797249	64.848250	63.899251	62.950253	62.001254	61.052255	60.103257	59.154258	58.205260	57.256261	56.307263	55.358265	54.409266	53.460268	52.511271	51.562273	50.613276	49.664279	48.715282	47.766286	46.817291	45.868296	44.919303	43.970311	43.021320	42.072332	41.123346	40.174364	39.225385	38.276412	37.327446	36.378488	35.429540	34.480606	33.531689	32.582793	31.633925	30.685092	29.736303	28.787572	27.838913	26.890349	25.941907	24.993621	24.045538	23.097718	22.150240	21.203209	20.256762	19.311079	18.366400	17.423042	16.481419	15.542079	14.605736	13.673309	12.745967	11.825161	10.912632	10.010388	9.120612	8.245518	7.387181	6.547387	5.727616	4.929212	4.153807	3.404009	2.684365	2.002437	1.369231	0.797301	0.295446	-1.922645	-0.509130	-0.834998	-1.126778	-1.393982	-1.643479	-1.880189	-2.107657	-2.328454	-2.544441	-2.756965	-2.966997	-3.175235	-3.382178	-3.588188	-3.793521	-3.998364	-4.202850	-4.407076	-4.611112	-4.815009	-5.018803	-5.222522	-5.426184	-5.629806	-5.833397	-6.036965	-6.240516	-6.444054	-6.647583	-6.851105	-7.054621	-7.258134	-7.461643	-7.665150	-7.868656	-8.072160	-8.275663	-8.479166	-8.682668	-8.886169	-9.089670	-9.293171	-9.496672	-9.700173	-9.903673	-10.107173	-10.310674	-10.514174	-10.717674	-10.921175	-11.124675	-11.328175	-11.531675	-11.735175	-11.938676	-12.142176	-12.345676	-12.549176	-12.752676	-12.956176	-13.159677	-13.363177	-13.566677	-13.770177	-13.973677	-14.177177	-14.380677	-14.584178	-14.787678	-14.991178	-15.194678	-15.398178	-15.601678	-15.805179	-16.008679	-16.212179	-16.415679	-16.619179	-16.822679	
-2.107210	93.489171	92.369228	91.249313	90.129426	89.009569	87.889741	86.769943	85.650177	84.530443	83.410741	82.291072	81.171438	80.051839	78.932276	77.812750	76.693261	75.573812	74.454403	73.335035	72.215709	71.096428	69.977191	68.858002	67.738860	66.619769	65.500730	64.381746	63.262817	62.143947	61.025139	59.906395	58.787718	57.669112	56.550581	55.432129	54.313760	53.195480	52.077293	50.959208	49.841229	48.723365	47.605624	46.488017	45.370552	44.253243	43.136102	42.019144	40.902385	39.785844	38.669542	37.553500	36.437746	35.322308	34.207219	33.092516	31.978239	30.864435	29.751156	28.638462	27.526417	26.415099	25.304591	24.194993	23.086416	21.978991	20.872870	19.768234	18.665304	17.564350	16.465717	15.369853	14.277355	13.189044	12.106063	11.030032	9.963241	8.908897	7.871330	6.856054	5.869471	4.918165	4.008164	3.145036	2.335491	1.589677	0.920934	0.339463	-2.304982	-0.581442	-0.953678	-1.288746	-1.597563	-1.887509	-2.163674	-2.429685	-2.688185	-2.941121	-3.189930	-3.435672	-3.679132	-3.920887	-4.161364	-4.400880	-4.639669	-4.877906	-5.115722	-5.353216	-5.590463	-5.827517	-6.064423	-6.301213	-6.537913	-6.774542	-7.011116	-7.247645	-7.484140	-7.720608	-7.957053	-8.193481	-8.429896	-8.666299	-8.902694	-9.139081	-9.375463	-9.611840	-9.848214	-10.084584	-10.320953	-10.557319	-10.793684	-11.030048	-11.266411	-11.502773	-11.739134	-11.975495	-12.211855	-12.448215	-12.684575	-12.920935	-13.157294	-13.393653	-13.630012	-13.866371	-14.102730	-14.339089	-14.575448	-14.811807	-15.048166	-15.284524	-15.520883	-15.757242	-15.993600	-16.229959	-16.466318	-16.702676	-16.939035	-17.175394	-17.411752	-17.648111	-17.884470	-18.120828	-18.357187	-18.593546	-18.829904	-19.066263	-19.302621	-19.538980	
-2.408240	125.417886	123.920096	122.422306	120.924516	119.426726	117.928936	116.431146	114.933357	113.435567	111.937777	110.439987	108.942197	107.444407	105.946617	104.448827	102.951037	101.453248	99.955458	98.457668	96.959878	95.462088	93.964299	92.466509	90.968719	89.470929	87.973140	86.475350	84.977561	83.479772	81.981983	80.484194	78.986405	77.488616	75.990828	74.493040	72.995253	71.497467	69.999681	68.501896	67.004112	65.506330	64.008549	62.510771	61.012996	59.515223	58.017455	56.519692	55.021936	53.524187	52.026447	50.528720	49.031007	47.533313	46.035640	44.537996	43.040386	41.542819	40.045304	38.547855	37.050487	35.553219	34.056077	32.559089	31.062295	29.565741	28.069486	26.573605	25.078191	23.583362	22.089268	20.596100	19.104107	17.613613	16.125060	14.639069	13.156584	11.679171	10.209780	8.754644	7.327926	5.960436	4.703240	3.597349	2.633785	1.781567	1.028521	0.377641	-2.655809	-0.639551	-1.042344	-1.399891	-1.725483	-2.028434	-2.315337	-2.590907	-2.858507	-3.120519	-3.378621	-3.633987	-3.887437	-4.139541	-4.390700	-4.641191	-4.891211	-5.140897	-5.390345	-5.639625	-5.888784	-6.137858	-6.386870	-6.635838	-6.884774	-7.133688	-7.382585	-7.631471	-7.880348	-8.129219	-8.378085	-8.626948	-8.875809	-9.124669	-9.373527	-9.622384	-9.871241	-10.120097	-10.368953	-10.617808	-10.866664	-11.115519	-11.364374	-11.613229	-11.862084	-12.110939	-12.359794	-12.608649	-12.857504	-13.106359	-13.355214	-13.604069	-13.852924	-14.101779	-14.350634	-14.599489	-14.848344	-15.097199	-15.346053	-15.594908	-15.843763	-16.092618	-16.341473	-16.590328	-16.839183	-17.088038	-17.336893	-17.585748	-17.834603	-18.083458	-18.332313	-18.581167	-18.830022	-19.078877	-19.327732	-19.576587	-19.825442	-20.074297	-20.323152	-20.572007	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	

