Scale	'-25.000000	'-24.700000	'-24.400000	'-24.100000	'-23.800000	'-23.500000	'-23.200000	'-22.900000	'-22.600000	'-22.300000	'-22.000000	'-21.700000	'-21.400000	'-21.100000	'-20.800000	'-20.500000	'-20.200000	'-19.900000	'-19.600000	'-19.300000	'-19.000000	'-18.700000	'-18.400000	'-18.100000	'-17.800000	'-17.500000	'-17.200000	'-16.900000	'-16.600000	'-16.300000	'-16.000000	'-15.700000	'-15.400000	'-15.100000	'-14.800000	'-14.500000	'-14.200000	'-13.900000	'-13.600000	'-13.300000	'-13.000000	'-12.700000	'-12.400000	'-12.100000	'-11.800000	'-11.500000	'-11.200000	'-10.900000	'-10.600000	'-10.300000	'-10.000000	'-9.700000	'-9.400000	'-9.100000	'-8.800000	'-8.500000	'-8.200000	'-7.900000	'-7.600000	'-7.300000	'-7.000000	'-6.700000	'-6.400000	'-6.100000	'-5.800000	'-5.500000	'-5.200000	'-4.900000	'-4.600000	'-4.300000	'-4.000000	'-3.700000	'-3.400000	'-3.100000	'-2.800000	'-2.500000	'-2.200000	'-1.900000	'-1.600000	'-1.300000	'-1.000000	'-0.700000	'-0.400000	'-0.100000	'0.200000	'0.500000	'0.800000	'1.100000	'1.400000	'1.700000	'2.000000	'2.300000	'2.600000	'2.900000	'3.200000	'3.500000	'3.800000	'4.100000	'4.400000	'4.700000	'5.000000	'5.300000	'5.600000	'5.900000	'6.200000	'6.500000	'6.800000	'7.100000	'7.400000	'7.700000	'8.000000	'8.300000	'8.600000	'8.900000	'9.200000	'9.500000	'9.800000	'10.100000	'10.400000	'10.700000	'11.000000	'11.300000	'11.600000	'11.900000	'12.200000	'12.500000	'12.800000	'13.100000	'13.400000	'13.700000	'14.000000	'14.300000	'14.600000	'14.900000	'15.200000	'15.500000	'15.800000	'16.100000	'16.400000	'16.700000	'17.000000	'17.300000	'17.600000	'17.900000	'18.200000	'18.500000	'18.800000	'19.100000	'19.400000	'19.700000	'20.000000	'20.300000	'20.600000	'20.900000	'21.200000	'21.500000	'21.800000	'22.100000	'22.400000	'22.700000	'23.000000	'23.300000	'23.600000	'23.900000	'24.200000	'24.500000	'24.800000	
-0.602060	16.189001	15.999185	15.809390	15.619617	15.429867	15.240140	15.050438	14.860762	14.671111	14.481488	14.291893	14.102327	13.912791	13.723287	13.533815	13.344376	13.154973	12.965606	12.776276	12.586985	12.397734	12.208524	12.019358	11.830237	11.641162	11.452135	11.263158	11.074232	10.885359	10.696542	10.507782	10.319082	10.130442	9.941867	9.753357	9.564915	9.376544	9.188245	9.000023	8.811878	8.623814	8.435834	8.247940	8.060136	7.872424	7.684807	7.497289	7.309872	7.122561	6.935358	6.748267	6.561292	6.374435	6.187702	6.001095	5.814618	5.628275	5.442070	5.256007	5.070090	4.884323	4.698710	4.513256	4.327963	4.142837	3.957882	3.773102	3.588500	3.404082	3.219851	3.035811	2.851966	2.668320	2.484878	2.301643	2.118618	1.935807	1.753215	1.570843	1.388696	1.206777	1.025088	0.843633	0.662414	0.481433	0.300693	0.120196	-0.689792	-0.240063	-0.419821	-0.599331	-0.778590	-0.957599	-1.136357	-1.314863	-1.493118	-1.671122	-1.848875	-2.026378	-2.203632	-2.380638	-2.557398	-2.733912	-2.910184	-3.086214	-3.262005	-3.437560	-3.612882	-3.787972	-3.962834	-4.137470	-4.311885	-4.486081	-4.660062	-4.833832	-5.007394	-5.180751	-5.353908	-5.526869	-5.699637	-5.872217	-6.044612	-6.216827	-6.388865	-6.560731	-6.732429	-6.903962	-7.075335	-7.246552	-7.417617	-7.588534	-7.759306	-7.929938	-8.100433	-8.270796	-8.441029	-8.611137	-8.781122	-8.950990	-9.120742	-9.290383	-9.459915	-9.629342	-9.798668	-9.967894	-10.137025	-10.306063	-10.475011	-10.643871	-10.812647	-10.981341	-11.149956	-11.318494	-11.486957	-11.655348	-11.823670	-11.991923	-12.160112	-12.328237	-12.496300	-12.664304	-12.832251	-13.000141	-13.167978	-13.335763	-13.503496	-13.671181	
-0.903090	24.432089	24.145647	23.859233	23.572849	23.286496	23.000174	22.713885	22.427629	22.141408	21.855222	21.569073	21.282961	20.996889	20.710857	20.424866	20.138919	19.853015	19.567158	19.281348	18.995586	18.709876	18.424218	18.138614	17.853067	17.567577	17.282149	16.996783	16.711482	16.426248	16.141085	15.855995	15.570980	15.286043	15.001189	14.716419	14.431738	14.147149	13.862656	13.578263	13.293973	13.009792	12.725724	12.441774	12.157946	11.874246	11.590679	11.307251	11.023969	10.740838	10.457864	10.175056	9.892418	9.609960	9.327689	9.045612	8.763738	8.482075	8.200633	7.919420	7.638445	7.357718	7.077250	6.797049	6.517128	6.237495	5.958162	5.679139	5.400439	5.122070	4.844046	4.566376	4.289072	4.012145	3.735606	3.459465	3.183732	2.908418	2.633533	2.359085	2.085083	1.811536	1.538452	1.265836	0.993697	0.722038	0.450865	0.180182	-1.107707	-0.359704	-0.628903	-0.897606	-1.165813	-1.433526	-1.700746	-1.967478	-2.233726	-2.499494	-2.764788	-3.029615	-3.293982	-3.557896	-3.821368	-4.084404	-4.347016	-4.609213	-4.871005	-5.132402	-5.393417	-5.654059	-5.914340	-6.174271	-6.433864	-6.693130	-6.952080	-7.210726	-7.469078	-7.727147	-7.984944	-8.242480	-8.499764	-8.756808	-9.013620	-9.270210	-9.526588	-9.782762	-10.038741	-10.294534	-10.550147	-10.805590	-11.060869	-11.315993	-11.570966	-11.825797	-12.080491	-12.335055	-12.589493	-12.843813	-13.098018	-13.352114	-13.606106	-13.859999	-14.113795	-14.367501	-14.621119	-14.874654	-15.128108	-15.381486	-15.634791	-15.888025	-16.141192	-16.394294	-16.647334	-16.900314	-17.153237	-17.406105	-17.658921	-17.911685	-18.164401	-18.417070	-18.669694	-18.922274	-19.174812	-19.427310	-19.679769	-19.932190	-20.184575	-20.436925	
-1.204120	33.209174	32.814836	32.420580	32.026409	31.632325	31.238333	30.844434	30.450633	30.056933	29.663337	29.269850	28.876474	28.483215	28.090076	27.697061	27.304175	26.911423	26.518810	26.126340	25.734019	25.341852	24.949845	24.558004	24.166333	23.774841	23.383533	22.992415	22.601495	22.210780	21.820276	21.429992	21.039935	20.650114	20.260535	19.871209	19.482142	19.093345	18.704827	18.316596	17.928662	17.541036	17.153726	16.766743	16.380098	15.993801	15.607862	15.222293	14.837105	14.452308	14.067914	13.683935	13.300383	12.917268	12.534602	12.152399	11.770668	11.389424	11.008676	10.628439	10.248724	9.869544	9.490910	9.112835	8.735332	8.358413	7.982091	7.606379	7.231289	6.856833	6.483026	6.109879	5.737405	5.365619	4.994532	4.624159	4.254512	3.885604	3.517449	3.150059	2.783449	2.417631	2.052618	1.688422	1.325056	0.962531	0.600860	0.240053	-1.580532	-0.478928	-0.837084	-1.194340	-1.550688	-1.906123	-2.260642	-2.614240	-2.966916	-3.318671	-3.669505	-4.019421	-4.368425	-4.716522	-5.063720	-5.410029	-5.755460	-6.100024	-6.443736	-6.786612	-7.128666	-7.469918	-7.810384	-8.150086	-8.489043	-8.827276	-9.164806	-9.501655	-9.837845	-10.173398	-10.508336	-10.842683	-11.176458	-11.509685	-11.842385	-12.174579	-12.506288	-12.837532	-13.168330	-13.498702	-13.828666	-14.158241	-14.487444	-14.816290	-15.144798	-15.472981	-15.800855	-16.128434	-16.455732	-16.782761	-17.109535	-17.436065	-17.762362	-18.088438	-18.414302	-18.739965	-19.065435	-19.390723	-19.715835	-20.040781	-20.365568	-20.690203	-21.014693	-21.339046	-21.663266	-21.987361	-22.311335	-22.635195	-22.958945	-23.282590	-23.606136	-23.929586	-24.252944	-24.576215	-24.899403	-25.222510	-25.545542	-25.868500	-26.191388	-26.514210	
-1.505150	42.926158	42.416491	41.906874	41.397305	40.887789	40.378327	39.868920	39.359571	38.850282	38.341056	37.831894	37.322800	36.813777	36.304827	35.795952	35.287158	34.778446	34.269821	33.761286	33.252845	32.744503	32.236264	31.728132	31.220113	30.712213	30.204437	29.696790	29.189280	28.681913	28.174697	27.667640	27.160750	26.654035	26.147506	25.641172	25.135045	24.629136	24.123457	23.618023	23.112847	22.607946	22.103335	21.599032	21.095057	20.591430	20.088173	19.585309	19.082865	18.580868	18.079346	17.578332	17.077859	16.577963	16.078682	15.580058	15.082135	14.584959	14.088580	13.593050	13.098424	12.604760	12.112119	11.620563	11.130157	10.640969	10.153067	9.666518	9.181393	8.697760	8.215686	7.735234	7.256468	6.779443	6.304211	5.830819	5.359305	4.889701	4.422028	3.956303	3.492529	3.030704	2.570817	2.112845	1.656763	1.202536	0.750121	0.299474	-2.109789	-0.596722	-1.042382	-1.486491	-1.929110	-2.370295	-2.810106	-3.248599	-3.685829	-4.121849	-4.556711	-4.990465	-5.423156	-5.854828	-6.285525	-6.715284	-7.144143	-7.572136	-7.999297	-8.425656	-8.851240	-9.276078	-9.700195	-10.123613	-10.546356	-10.968445	-11.389899	-11.810738	-12.230979	-12.650640	-13.069736	-13.488285	-13.906300	-14.323796	-14.740788	-15.157289	-15.573313	-15.988872	-16.403979	-16.818646	-17.232886	-17.646710	-18.060130	-18.473157	-18.885802	-19.298077	-19.709993	-20.121559	-20.532786	-20.943685	-21.354266	-21.764539	-22.174512	-22.584197	-22.993601	-23.402735	-23.811607	-24.220226	-24.628601	-25.036739	-25.444650	-25.852340	-26.259818	-26.667091	-27.074167	-27.481053	-27.887755	-28.294281	-28.700636	-29.106828	-29.512861	-29.918743	-30.324479	-30.730075	-31.135535	-31.540865	-31.946071	-32.351156	-32.756126	-33.160984	
-1.806180	62.224019	61.477331	60.730643	59.983955	59.237267	58.490578	57.743890	56.997202	56.250514	55.503825	54.757137	54.010449	53.263761	52.517073	51.770385	51.023696	50.277008	49.530320	48.783632	48.036944	47.290256	46.543568	45.796881	45.050193	44.303505	43.556818	42.810131	42.063444	41.316757	40.570071	39.823385	39.076700	38.330015	37.583331	36.836649	36.089967	35.343287	34.596609	33.849934	33.103262	32.356594	31.609930	30.863272	30.116622	29.369982	28.623352	27.876738	27.130142	26.383570	25.637027	24.890521	24.144063	23.397664	22.651342	21.905118	21.159020	20.413084	19.667357	18.921901	18.176800	17.432161	16.688130	15.944901	15.202733	14.461976	13.723095	12.986712	12.253652	11.524987	10.802084	10.086624	9.380573	8.686068	8.005199	7.339704	6.690658	6.058267	5.441857	4.840067	4.251145	3.673246	3.104645	2.543850	1.989633	1.441013	0.897214	0.357628	-2.689530	-0.710753	-1.240256	-1.767009	-2.291238	-2.813138	-3.332881	-3.850617	-4.366483	-4.880600	-5.393077	-5.904017	-6.413511	-6.921643	-7.428494	-7.934134	-8.438633	-8.942053	-9.444452	-9.945887	-10.446409	-10.946066	-11.444904	-11.942965	-12.440290	-12.936916	-13.432879	-13.928212	-14.422946	-14.917112	-15.410736	-15.903845	-16.396463	-16.888614	-17.380319	-17.871598	-18.362471	-18.852956	-19.343070	-19.832828	-20.322247	-20.811340	-21.300120	-21.788601	-22.276793	-22.764709	-23.252359	-23.739753	-24.226900	-24.713810	-25.200490	-25.686949	-26.173195	-26.659234	-27.145073	-27.630719	-28.116178	-28.601457	-29.086559	-29.571491	-30.056258	-30.540864	-31.025315	-31.509613	-31.993765	-32.477773	-32.961642	-33.445374	-33.928975	-34.412446	-34.895792	-35.379015	-35.862118	-36.345105	-36.827978	-37.310739	-37.793392	-38.275938	-38.758381	-39.240722	
-2.107210	71.517645	70.659469	69.801296	68.943128	68.084963	67.226803	66.368647	65.510497	64.652353	63.794215	62.936085	62.077962	61.219849	60.361745	59.503652	58.645570	57.787502	56.929448	56.071410	55.213390	54.355390	53.497411	52.639455	51.781526	50.923626	50.065759	49.207927	48.350134	47.492385	46.634684	45.777036	44.919447	44.061923	43.204471	42.347099	41.489816	40.632630	39.775552	38.918594	38.061768	37.205090	36.348573	35.492237	34.636100	33.780184	32.924512	32.069111	31.214011	30.359242	29.504843	28.650852	27.797315	26.944282	26.091810	25.239960	24.388804	23.538423	22.688910	21.840370	20.992926	20.146723	19.301931	18.458753	17.617437	16.778285	15.941668	15.108048	14.278001	13.452244	12.631662	11.817333	11.010542	10.212761	9.425593	8.650661	7.889442	7.143076	6.412200	5.696859	4.996523	4.310214	3.636678	2.974558	2.322526	1.679368	1.044014	0.415546	-3.334757	-0.823754	-1.435825	-2.043531	-2.647304	-3.247524	-3.844529	-4.438617	-5.030055	-5.619080	-6.205905	-6.790718	-7.373689	-7.954967	-8.534687	-9.112969	-9.689918	-10.265631	-10.840192	-11.413679	-11.986159	-12.557694	-13.128340	-13.698147	-14.267162	-14.835425	-15.402974	-15.969846	-16.536072	-17.101681	-17.666702	-18.231160	-18.795080	-19.358484	-19.921393	-20.483828	-21.045807	-21.607348	-22.168470	-22.729187	-23.289516	-23.849472	-24.409069	-24.968320	-25.527238	-26.085837	-26.644128	-27.202123	-27.759833	-28.317269	-28.874440	-29.431358	-29.988031	-30.544468	-31.100679	-31.656672	-32.212454	-32.768034	-33.323420	-33.878617	-34.433634	-34.988477	-35.543153	-36.097666	-36.652024	-37.206232	-37.760295	-38.314219	-38.868008	-39.421668	-39.975202	-40.528616	-41.081913	-41.635097	-42.188173	-42.741144	-43.294014	-43.846786	-44.399463	-44.952048	
-2.408240	97.157098	95.991248	94.825401	93.659558	92.493718	91.327883	90.162052	88.996227	87.830407	86.664594	85.498788	84.332989	83.167199	82.001418	80.835647	79.669888	78.504141	77.338408	76.172691	75.006990	73.841308	72.675647	71.510009	70.344395	69.178810	68.013256	66.847735	65.682253	64.516812	63.351417	62.186074	61.020787	59.855563	58.690409	57.525332	56.360340	55.195443	54.030650	52.865974	51.701426	50.537022	49.372776	48.208706	47.044830	45.881171	44.717751	43.554596	42.391737	41.229203	40.067031	38.905260	37.743933	36.583096	35.422803	34.263111	33.104083	31.945789	30.788305	29.631715	28.476112	27.321597	26.168282	25.016292	23.865764	22.716854	21.569736	20.424612	19.281715	18.141321	17.003766	15.869468	14.738969	13.612998	12.492589	11.379293	10.275558	9.185391	8.115349	7.075562	6.079418	5.139723	4.261762	3.439677	2.660661	1.911791	1.183504	0.469705	-4.000454	-0.927722	-1.615008	-2.296111	-2.971726	-3.642387	-4.308523	-4.970493	-5.628606	-6.283131	-6.934308	-7.582354	-8.227465	-8.869822	-9.509588	-10.146918	-10.781954	-11.414828	-12.045663	-12.674573	-13.301667	-13.927044	-14.550797	-15.173015	-15.793779	-16.413166	-17.031246	-17.648087	-18.263751	-18.878297	-19.491780	-20.104251	-20.715760	-21.326351	-21.936067	-22.544950	-23.153037	-23.760364	-24.366966	-24.972876	-25.578124	-26.182740	-26.786752	-27.390187	-27.993070	-28.595426	-29.197278	-29.798648	-30.399558	-31.000029	-31.600081	-32.199731	-32.798998	-33.397901	-33.996455	-34.594676	-35.192579	-35.790181	-36.387494	-36.984532	-37.581308	-38.177835	-38.774124	-39.370186	-39.966034	-40.561676	-41.157124	-41.752386	-42.347471	-42.942389	-43.537147	-44.131754	-44.726217	-45.320543	-45.914739	-46.508811	-47.102766	-47.696610	-48.290348	-48.883985	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	

