data/R/fm/551_active.txt	24.8	1.1	0.834738	0.015489	0.997596	16.049615	0.075468	0.984759	1.002785	0.000527	0.999998	16.049615	0.075468	0.984759	0.946390	0.009243	0.999333	24.8	-1.0	1.046814	0.026474	0.999262	1.491037	0.581307	0.850678	0.808215	0.039218	0.997288
data/R/fm/551_sleep.txt	24.8	1.1	0.600409	0.035012	0.976751	13.987918	0.042245	0.993656	1.000334	0.003059	0.999935	13.987918	0.042245	0.993656	0.798394	0.027360	0.991847	5.9	-1.3	1.134203	0.041177	0.998480	1.781194	0.368794	0.952828	0.597260	0.096585	0.970684
data/R/fm/560_active.txt	24.8	1.1	0.854763	0.019706	0.996293	16.197188	0.078296	0.983907	1.003336	0.000731	0.999996	16.197188	0.078296	0.983907	0.957746	0.007818	0.999534	14.3	-1.9	1.041287	0.022427	0.999465	1.453540	0.262654	0.963662	0.836322	0.054089	0.995193
data/R/fm/560_sleep.txt	24.8	1.1	0.616876	0.042977	0.967141	13.777992	0.038246	0.994635	1.007491	0.002096	0.999970	13.777992	0.038246	0.994635	0.790923	0.030436	0.989740	6.2	-0.7	1.166164	0.059528	0.997000	1.790206	0.740327	0.835073	0.617376	0.110613	0.964254
data/R/fm/561_active.txt	24.8	1.1	0.819562	0.016536	0.997159	15.351644	0.082081	0.980381	0.966828	0.014134	0.998506	15.351644	0.082081	0.980381	0.924773	0.003417	0.999904	13.4	-12.4	0.999361	0.405653	0.840139	2.366953	1.341345	0.729462	0.801899	0.046201	0.996181
data/R/fm/561_sleep.txt	24.8	1.1	0.426860	0.025674	0.975302	13.560764	0.055026	0.988606	1.007473	0.000508	0.999998	13.560764	0.055026	0.988606	0.686134	0.019803	0.994203	2.3	-1.9	1.104562	0.024825	0.999417	1.426068	0.340555	0.938210	0.481493	0.085935	0.964519
data/R/fm/570_active.txt	24.8	1.1	0.888138	0.015753	0.997803	16.382619	0.081294	0.983056	1.000498	0.000544	0.999998	16.382619	0.081294	0.983056	0.969665	0.006679	0.999668	24.8	-1.9	1.021719	0.012199	0.999835	1.234105	0.226799	0.962461	0.864251	0.040045	0.997527
data/R/fm/570_sleep.txt	24.8	1.1	0.628240	0.058810	0.942205	14.211669	0.033926	0.996027	1.007868	0.001323	0.999988	14.211669	0.033926	0.996027	0.800616	0.043541	0.979717	6.8	-1.9	1.104514	0.049198	0.997714	1.444377	0.298781	0.952911	0.627278	0.147954	0.939631
data/R/fm/571_active.txt	24.8	1.1	0.818771	0.007817	0.999362	14.839340	0.090490	0.974630	0.973061	0.025251	0.995308	14.839340	0.090490	0.974630	0.909829	0.010588	0.999053	14.9	-1.9	1.220055	0.606318	0.778082	2.824515	1.114718	0.847549	0.800341	0.023398	0.999014
data/R/fm/571_sleep.txt	24.8	1.1	0.504651	0.057755	0.916016	13.171133	0.019022	0.998542	1.008145	0.002486	0.999957	13.171133	0.019022	0.998542	0.742437	0.041290	0.978808	2.9	-1.6	1.184074	0.091043	0.993219	1.714903	0.433444	0.931293	0.571534	0.147464	0.928609
data/R/fm/580_active.txt	24.8	1.1	0.861904	0.018874	0.996654	16.147961	0.075714	0.984844	1.003302	0.000890	0.999994	16.147961	0.075714	0.984844	0.955260	0.009713	0.999277	24.8	-3.4	1.040377	0.027044	0.999220	1.341101	0.236609	0.965300	0.838613	0.049388	0.996011
data/R/fm/580_sleep.txt	24.8	1.1	0.478232	0.019994	0.987913	13.276888	0.041183	0.993310	1.013173	0.001013	0.999993	13.276888	0.041183	0.993310	0.714603	0.020488	0.994279	8.6	-1.0	1.204791	0.065054	0.996644	1.957297	0.372021	0.959951	0.466850	0.048852	0.987512
data/R/fm/581_active.txt	24.8	1.1	0.875290	0.018856	0.996762	16.255450	0.077608	0.984295	1.003101	0.000939	0.999994	16.255450	0.077608	0.984295	0.962575	0.008573	0.999445	17.6	-2.8	1.038462	0.029163	0.999090	1.376052	0.292807	0.950308	0.853942	0.050974	0.995902
data/R/fm/581_sleep.txt	24.8	1.1	0.732580	0.044577	0.974736	15.976308	0.071732	0.986085	1.002797	0.000539	0.999998	15.976308	0.071732	0.986085	0.931845	0.015360	0.998102	4.4	-4.3	1.037250	0.020433	0.999552	1.245985	0.166436	0.979810	0.771420	0.116965	0.974137
data/R/fm/600_active.txt	24.8	1.1	0.824015	0.022525	0.994797	15.889267	0.071952	0.985849	1.005855	0.001404	0.999986	15.889267	0.071952	0.985849	0.940271	0.010549	0.999120	10.4	-1.0	1.074304	0.045214	0.997959	1.535131	0.497688	0.891758	0.812394	0.061574	0.993410
data/R/fm/600_sleep.txt	24.8	1.1	0.349018	0.047808	0.883904	10.904868	0.010298	0.999376	1.001385	0.004986	0.999827	10.904868	0.010298	0.999376	0.579048	0.042682	0.963361	2.3	-2.8	1.251982	0.054267	0.997835	1.897557	0.373345	0.957208	0.426791	0.132898	0.899299
data/R/fm/601_active.txt	24.8	1.1	0.832331	0.015478	0.997585	14.956088	0.089802	0.975385	0.957871	0.018658	0.997351	14.956088	0.089802	0.975385	0.915580	0.011132	0.998966	21.2	-25.0	1.109753	0.441945	0.845201	3.044596	0.940278	0.900781	0.810031	0.042110	0.996889
data/R/fm/601_sleep.txt	24.8	1.1	0.545593	0.056012	0.931291	14.997234	0.051831	0.991708	1.006507	0.001433	0.999986	14.997234	0.051831	0.991708	0.838440	0.030691	0.990708	2.6	-2.2	1.077787	0.042719	0.998189	1.405322	0.341036	0.936321	0.655238	0.146758	0.945239
data/R/fm/610_active.txt	24.8	1.1	0.850929	0.010983	0.998835	16.050741	0.074623	0.985095	1.004828	0.001129	0.999991	16.050741	0.074623	0.985095	0.951536	0.009194	0.999347	14.0	-1.6	1.060954	0.035191	0.998731	1.601221	0.305603	0.959631	0.833015	0.028730	0.998628
data/R/fm/610_sleep.txt	24.8	1.1	0.692743	0.039963	0.977234	14.104126	0.031250	0.996575	1.012775	0.002527	0.999956	14.104126	0.031250	0.996575	0.831272	0.032806	0.989215	10.1	-1.6	1.167036	0.087602	0.993535	1.691357	0.438468	0.927978	0.681524	0.100888	0.975317
data/R/fm/611_active.txt	24.8	1.1	0.844144	0.009676	0.999081	15.272212	0.086477	0.978049	0.958198	0.012896	0.998734	15.272212	0.086477	0.978049	0.928938	0.008207	0.999454	21.5	-0.1	1.004604	0.268309	0.923892	1.004604	0.268309	0.923892	0.819582	0.019688	0.999334
data/R/fm/611_sleep.txt	24.8	1.1	0.849021	0.027038	0.992951	16.241286	0.079823	0.983372	0.999046	0.001208	0.999990	16.241286	0.079823	0.983372	0.961212	0.008288	0.999480	11.6	-1.6	1.028309	0.007351	0.999941	1.450479	0.153503	0.987231	0.833881	0.073218	0.991175
data/R/fm/620_active.txt	24.8	1.1	0.853766	0.021159	0.995719	16.253934	0.081234	0.982816	1.002957	0.000612	0.999997	16.253934	0.081234	0.982816	0.961296	0.005566	0.999765	10.4	-2.2	1.036549	0.019039	0.999611	1.387236	0.270753	0.957862	0.843519	0.057216	0.994715
